frame_id,doi,title,year,source_dbs,query_ids,screen_status,known_study_id,known_direction,eligibility_status,direction,screening_notes
bib_c9fe36160c99bc97,10.1371/journal.pone.0102325,Complex-to-Predict Generational Shift between Nested and Clustered Organization of Individual Prey Networks in Digger Wasps,2014,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_1e5be5d609df8cc1,10.1371/journal.pone.0102607,Nectar Robbing Positively Influences the Reproductive Success of Tecomella undulata (Bignoniaceae),2014,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_2dfe8319a8aee075,10.1371/journal.pone.0112013,"Gloss, Colour and Grip: Multifunctional Epidermal Cell Shapes in Bee- and Bird-Pollinated Flowers",2014,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_9abfd47d28b42c30,10.1371/journal.pone.0144585,Impact of Striped-Squirrel Nectar-Robbing Behaviour on Gender Fitness in Alpinia roxburghii Sweet (Zingiberaceae),2015,OpenAlex,Q5|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_fb13ebfd4f28043b,10.1371/journal.pone.0150631,A New Species of Cleisostoma (Orchidaceae) from the Hon Ba Nature Reserve in Vietnam: A Multidisciplinary Assessment,2016,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_18129cc82604df7c,10.1371/journal.pone.0151482,The Allometry of Bee Proboscis Length and Its Uses in Ecology,2016,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_ebe4845806ce9320,10.1371/journal.pone.0154728,A Matter of Contrast: Yellow Flower Colour Constrains Style Length in Crocus species,2016,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_8db59f5b001fbd6e,10.1371/journal.pone.0175160,Nutrient enrichment is associated with altered nectar and pollen chemical composition in Succisa pratensis Moench and increased larval mortality of its pollinator Bombus terrestris L.,2017,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_2d74772dd3c4dc53,10.1371/journal.pone.0179273,Flight of the bumble bee: Buzzes predict pollination services,2017,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_02c879814187af0b,10.1371/journal.pone.0185683,Are pollinating hawk moths declining in the Northeastern United States? An analysis of collection records,2017,OpenAlex,Q2|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_f41cd20a06ddaed8,10.1371/journal.pone.0189268,Do managed bees have negative effects on wild bees?: A systematic review of the literature,2017,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_77b3011e6040e794,10.1371/journal.pone.0217839,The allometry of proboscis length in Melittidae (Hymenoptera: Apoidae) and an estimate of their foraging distance using museum collections,2019,OpenAlex,Q3|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_0b3208c353cefdd2,10.1371/journal.pone.0225252,I’ve been robbed! – Can changes in floral traits discourage bee pollination?,2019,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_42b5e778c237a9b2,10.1371/journal.pone.0237561,"Characterizing the nectar microbiome of the non-native tropical milkweed, Asclepias curassavica, in an urban environment",2020,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_8e8c3ee9ccba19a0,10.1371/journal.pone.0300398,Floral visitors of sesame (Sesamum indicum L.): Elucidating their nectar-robbing behaviour and impacts on the plant reproduction,2024,OpenAlex,Q1|Q2|Q3|Q6|Q8,KNOWN_DIRECT_CORPUS_MATCH,Bhandari_Das_Karmakar_2024,POSITIVE,KNOWN_ELIGIBLE_DIRECT,POSITIVE,matched_by=DOI
bib_37032fe1400e10a8,10.1371/journal.pone.0312143,Socioecological drivers of mutualistic and antagonistic plant-insect interactions and interaction outcomes in suburban landscapes,2024,OpenAlex,Q1|Q2|Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_4834f8c2dbbb4790,10.1387/ijdb.190166ks,Developmental biology of dispersed pollen grains,2020,OpenAlex,Q3,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_25d765d12d963be6,10.14288/1.0071648,The evolution of bird pollination in Macaronesian Lotus section Rhyncholotus (Leguminosae),2011,OpenAlex,Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_71959a0c24367da4,10.14288/1.0300154,An investigation of highbush blueberry floral biology and reproductive success in British Columbia,2016,OpenAlex,Q1|Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c2ca6481cc6c728a,10.14393/ufu.te.2017.43,Efeitos da assimetria floral e das interações formigas-plantas nas interações plantas-visitantes florais,2017,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_4ed95eb405b3f56a,10.14393/ufu.te.2024.5508,Os beija-flores e as pessoas: desvendando a contribuição da ciência cidadã e o efeito da urbanização nas interações com as flores,2024,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_cd07f5bf88f6a9d4,10.14719/pst.5850,Pollination ecology and flowering rhythm of Gloriosa superba L.: Behavioural insights into principal pollinators,2025,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_aa91ed79ad808de1,10.14943/doctoral.k8187,Pollen Morphology and Its Systematic Significance in the Ericaceae,2007,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_dcc6462f0422b8f2,10.15083/00004303,"Assessing ecological impacts of Bombus terrestris (L.) naturalized in Hokkaido, northern Japan",2008,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_0118e7642f168f62,10.1515/opag-2025-0449,Influence of flowering plants in maize crop on the interaction network of Tetragonula laeviceps colonies,2025,OpenAlex,Q3,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_8af6ec298959e1eb,10.1515/trser-2015-0092,"Reproductive Biology of Mangrove PlantsClerodendrum inerme, Derris trifoliata, Suaeda maritima, Suaeda monoica, Suaeda nudiflora",2016,OpenAlex,Q3|Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_5ababed106b2f3b6,10.15381/rpb.v32i3.30866,Nectar robbery in Campsidium valdivianum: observations on floral morphology and the role of bumblebees and birds in southern Chile,2025,OpenAlex,Q2|Q5,KNOWN_DIRECT_CORPUS_MATCH,Valdivia_Orellana_Gantz_2025,NULL,KNOWN_ELIGIBLE_DIRECT,NULL,matched_by=DOI
bib_30d72a8f74eaf47d,10.15517/lank.vi.7934,Observations on the effect of nectar-robbery on the reproductive succes of Aeranthes arachnitis (Orchidaceae),2007,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_9467f85e738c3d92,10.1556/034.64.2022.1-2.7,Pollination ecology and breeding system of Ecbolium Ligustrinum (Acanthaceae): a transition from autogamy to xenogamy through specialised plant-pollinator interactions,2022,OpenAlex,Q3|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_dd2780adbdf574c5,10.15560/11.3.1620,"New records reveal rapid geographic expansion of Bombus terrestris Linnaeus, 1758 (Hymenoptera: Apidae), an invasive species in Argentina",2015,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_0d0c8cfccad7705c,10.15575/biodjati.v5i2.7480,The Selection of Ornamental Plant for Landscape Design of Pollination Garden at Bogor Botanic Gardens,2020,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_6e120288ff51e282,10.15760/etd.3423,Symbiosis with Nitrogen-fixing Rhizobia Influences Plant Defense Strategy and Plant-predator Interactions,2017,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_4bffe9ca5e43b967,10.15760/etd.5528,Symbiosis with Nitrogen-fixing Rhizobia Influences Plant Defense Strategy and Plant-predator Interactions,2000,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_9e79f71007ce9d3c,10.1590/0001-3765201520140349,Plant-hummingbird interactions and temporal nectar availability in arestinga from Brazil,2015,OpenAlex,Q1|Q2|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_29f20e4a5fce1445,10.1590/0001-3765202120191446,Rethinking the pollination syndromes in Hymenaea (Leguminosae): the role of anthesis in the diversification,2021,OpenAlex,Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_d5c2e7b730b5363a,10.1590/0001-3765202320220460,"The iconic cactus of the Caatinga dry forest, Cereus jamacaru (Cactaceae) has high sphingophily specialization and pollinator dependence",2023,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_004697fcae0e0153,10.1590/0102-33062017abb0083,"The influence of El Niño and edge effects on the reproductive phenology and floral visitors of Eschweilera tetrapetala Mori (Lecythidaceae), an endemic species of the Atlantic Forest of northeastern Brazil",2017,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_f0818b22ac077dab,10.1590/0102-33062017abb0102,"Floral and reproductive biology of Alcantarea nahoumii (Bromeliaceae), a vulnerable endemic species of the Atlantic Forest",2017,OpenAlex,Q3,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_99bad9d014bbe6c5,10.1590/0102-33062020abb0408,Safe sex: ant defense does not interfere with pollination in passion flowers,2021,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_112a07126a96edf5,10.1590/0102-33062021abb0299,Determining factors of flower coloration,2022,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b33a7b719f8e1703,10.1590/1809-4392201703932,Biting the hand that feeds you: wedge-billed hummingbird is a nectar robber of a sicklebill-adapted Andean bellflower,2018,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b7943f39c4922833,10.1590/2175-7860201566204,An overview on pollination of the Neotropical Poales,2015,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_22c6eff7752937cf,10.1590/2175-7860201667202,Quando um visitante floral é um polinizador?,2016,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_28ad005928b94f4c,10.1590/2236-8906-53/2017,Reproductive ecology of two pioneer legumes in a coastal plain degraded by sand mining,2018,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_e95f1f59bc69cc60,10.1590/s0001-37652010000400006,"Flowering phenology and pollination of ornithophilous species in two habitats of Serra da Bodoquena, Mato Grosso do Sul, Brazil",2010,OpenAlex,Q4|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_3f2a58afed2b829e,10.1590/s0001-37652010000400010,"Contrasting bee pollination in two co-occurring distylic species of Cordia (Cordiaceae, Boraginales) in the Brazilian semi-arid Caatinga: generalist in C. globosa vs. specialist in C. leucocephala",2010,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_a1d490628b347451,10.1590/s0085-56262011005000023,"First record of the behavior of latex drainage by Trigona spinipes (Fabricius) (Hymenoptera, Apidae) in laticiferous flowers",2011,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_2695c45a9651105c,10.1590/s0100-84042011000200008,"Fenologia reprodutiva, biologia floral e polinização de Allamanda blanchetii, uma Apocynaceae endêmica da Caatinga",2011,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_4dd647d3c8bdf8f3,10.1590/s0101-81752005000100007,"Beija-flores (Aves, Trochilidae) e seus recursos florais em uma área urbana do Sul do Brasil",2005,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c9579e00acb9cf10,10.1590/s0101-81752006000100002,"Feeding behavior of hummingbirds and perching birds on Erythrina speciosa Andrews (Fabaceae) flowers in an urban area, Londrina, Paraná, Brazil",2006,OpenAlex,Q1|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_feaf660b49cb97f1,10.1590/s0102-33062005000300010,Biologia floral e polinização de Arrabidaea conjugata (Vell.) Mart. (Bignoniaceae),2005,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_125291f5b6ac8d5e,10.1590/s0102-33062010000400012,Pollination biology of Paliavana tenuiflora (Gesneriaceae: Sinningeae) in Northeastern Brazil,2010,OpenAlex,Q1,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b198c686339da2b0,10.1590/s1519-69842006000400019,Effect of nectar secretion rate on pollination success of Passiflora coccinea (Passifloraceae) in the Central Amazon,2006,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_e192117138c4c859,10.1590/s1676-06032012000400010,Pollination of Pagamea duckei Standl. (Rubiaceae): a functionally dioecious species,2012,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_e69c5d4922998afe,10.1614/ws-d-14-00067.1,The Role of Ground Beetles (Coleoptera: Carabidae) in Weed Seed Consumption: A Review,2015,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_a58ea0f94a1ecac9,10.17129/botsci.3807,Zoopollination of Pulque agave crop (Agave salmiana) in the central valleys of Mexico,2026,OpenAlex,Q3|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_80efd3f8157b1939,10.17161/jom.v0i6.4467,Maria Guiomar Nates-Parra: biographical sketch and summary of contributions to the melittological knowledge of Colombia,2013,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_0cb8433923b48e76,10.17161/jom.vi139.24640,"Ecuadorian bumble bees (Apidae: Bombus): Species diversity, distribution, and floral associations",2025,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_7100d1a82fc8e222,10.17520/biods.2015102,Effects of nectar robbing on pollinator behavior and pollination success in facultative selfing Incarvillea sinensis var. sinensis,2015,OpenAlex,Q3,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_cf766d8ee5368778,10.17520/biods.2017163,Comparative study on reproductive success of Corydalis sheareri (Papaveraceae) between alkaline limestone soil and red soil habitats in a karst area,2017,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_932d00f4790b2a56,10.17521/cjpe.2019.0296,Processes on reproductive ecology of plant species in the Qinghai-Xizang Plateau and adjacent highlands,2020,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_e3e494224c1f5a0e,10.17521/cjpe.2021.0169,Effect of pollen source on reproductive success of Impatiens oxyanthera under warming conditions,2022,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_0e60f49efca34d97,10.17635/lancaster/thesis/1021,Using species traits to understand the mechanisms driving pollination and pest control ecosystem services,2020,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c3fa4909a44ad366,10.17863/cam.48560,Effects of plant viral pathogens on plant-pollinator relationships,2020,OpenAlex,Q3|Q4|Q5|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_e07bdc7c6d0bebd7,10.17864/1947.83,Measures of cross-pollination and yield production of faba bean (Vicia faba L.) in response to heat stress and insect pollination treatments,2017,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b0cd549cb8a86b22,10.17921/1415-6938.2025v29n2p487-504,Generalization versus Specialization in Plant Pollination Systems: What do Floral Visitors Tell us?,2025,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_786309c27cbe3a11,10.18130/v38w2h,The role of sex ratio as a context for selection in Silene vulgaris,2016,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_9adc782065d7dba3,10.18174/135233,Savanna aliens,2010,OpenAlex,Q3,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_5d448783bd9760db,10.18174/472043,Caught between friends and foes : plant-mediated interactions between herbivores and flower visitors,2019,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_715e231c6d33cb0c,10.18476/sbna.v9.a14,Review of the Icelandic bee fauna (Hymenoptera: Apoidea: Anthophila),2016,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_ca71ea01c1455e78,10.1890/0012-9658(2006)87[2709:dbnfaa]2.0.co;2,"DARK, BITTER-TASTING NECTAR FUNCTIONS AS A FILTER OF FLOWER VISITORS IN A BIRD-POLLINATED PLANT",2006,OpenAlex,Q3|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_52f19083c8946643,10.1890/03-0409,ATTRACTING ANTAGONISTS: DOES FLORAL NECTAR INCREASE LEAF HERBIVORY?,2004,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c8cea98b13386101,10.1890/07-1491.1,ALIEN BUMBLE BEE AFFECTS NATIVE PLANT REPRODUCTION THROUGH INTERACTIONS WITH NATIVE BUMBLE BEES,2008,OpenAlex,Q3|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_8abbb9622efeebc9,10.1890/08-2278.1,Benefit and cost curves for typical pollination mutualisms,2010,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c6dfedceb07568be,10.1890/12-2003.1,Early onset of spring increases the phenological mismatch between plants and pollinators,2013,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_f40e29efec0c5977,10.1890/15-0546,Effects of habitat composition and landscape structure on worker foraging distances of five bumble bee species,2016,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_01f8d50b93a83f40,10.18960/seitai.64.2_101,共生関係にひそむ第三者 : 花蜜を利用する酵母・細菌が変える植物-送粉者相互作用,2014,OpenAlex,Q3|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_53707735eb86136b,10.20381/ruor-23532,"Adaptation and Diversification in Bluebells (Mertensia spp., Boraginaceae)",2019,OpenAlex,Q1|Q3|Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c188bfec7306e519,10.20381/ruor-25437,"The Effects of Impervious Surface Area, Tree Canopy Cover, and Floral Richness on Bee Abundance, Richness, and Diversity Across an Urban Landscape",2020,OpenAlex,Q3|Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_37a7a79327cdb88c,10.20868/upm.thesis.32621,Habitat management for conservation of pollinators in agro-ecosystems of Central Spain,2014,OpenAlex,Q3|Q4|Q5|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c23816cb58cf7df4,10.2111/1551-501x-33.3.20,The Hidden Benefits of Pollinator Diversity for the Rangelands of the Great Plains: Western Prairie Fringed Orchids as a Case Study,2011,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_137fd568063e1dc4,10.21203/rs.3.rs-1652058/v1,Hold tight or loosen up? Functional consequences of a shift in anther architecture depend substantially on bee body size,2022,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_3c992099c61bb577,10.21203/rs.3.rs-1992118/v1,Variation in sexual size dimorphism and fit to Rensch's rule in 45 species of Costa Rican hummingbirds,2022,OpenAlex,Q1|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_6f812d8bdf985ff0,10.21203/rs.3.rs-2154595/v1,Spatial and temporal variation of floral visitors and their visitation pattern on Acanthus ilicifolius L.: A case study from the Indian Sundarbans,2022,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_7f9a80d3f5ecf048,10.21203/rs.3.rs-21597/v1,Floral biology and reproductive effort of andromonoecious Aesculus indica Wall. ex Camb. Hook (Hippocastanaceae),2020,OpenAlex,Q3|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_46ae86386387581c,10.21203/rs.3.rs-2298499/v1,Floral Specialization: what do floral attributes and floral visitors tell us?,2022,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_661204233c8645b7,10.21203/rs.3.rs-2871656/v1,Honey bees rob flowers after observing conspecifics and carpenter bees,2023,OpenAlex,Q8,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_d958e2f98cf4c456,10.21203/rs.3.rs-3325754/v1,"First report on floral morphology, pollen release dynamics and behavioral biology of Xylocopa (Neoxylocopa) frontalis (Olivier, 1789) in Crotalaria juncea L. (Leguminosae, Papilionoideae)",2023,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_8b0f10f7a9b9d23a,10.21203/rs.3.rs-3610291/v1,Overfertilization alters the ecological interactions and floral morphology in peri-urban environment,2023,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_9823e07a94137837,10.21203/rs.3.rs-3973961/v1,"WITHDRAWN: Floral biology, pollinators and reproductive success of Abutilon grandifolium in urban green spaces of Ciudad Autónoma de Buenos Aires",2024,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_79723ffefc66c045,10.21203/rs.3.rs-7190180/v1,Variation in sexual size dimorphism and fit to Rensch's rule in Costa Rican hummingbirds,2025,OpenAlex,Q1|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_5a22e5774ba9ad36,10.21203/rs.3.rs-7301999/v1,Diurnal variation in plant-pollinator interactions in Bumblebee-pollinated Impatiens oxyanthera at two altitudes,2025,OpenAlex,Q3|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_18cf2cd3c3abca45,10.21273/hortsci.48.2.136,"Blueberry Floral Attributes and Their Effect on the Pollination Efficiency of an Oligolectic Bee, Osmia ribifloris Cockerell (Megachilidae: Apoidea)",2013,OpenAlex,Q2|Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_ec661f8009fc756d,10.21273/hortsci10934-16,Honey Bee Activity in Northern Highbush Blueberry Differs across Growing Regions in Washington State,2016,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b94d82e972f3f812,10.21273/hortsci12644-17,Increasing Honey Bee Hive Densities Promotes Pollination and Yield Components of Highbush Blueberry in Western Washington,2018,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_5c88ea248334cd03,10.21273/hortsci15714-21,Differences in Pollination Efficiency Among Three Bee Species in a Greenhouse and Their Effects on Yield and Fruit Quality of Northern Highbush ‘Bluecrop’ Blueberry,2021,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_46baffe8f24e9929,10.21273/horttech04735-20,"Pollination, Crop Productivity, and Arthropod and Bird Communities Are Marginally Impacted by Border Vegetation in Highbush Blueberry Production",2020,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_f14cf7ced7d253c5,10.21726/abc.v10i4.2199,Plantas intensamente forrageadas por abelhas em uma floresta estacional semidecidual: caracterização dos atributos florais,2023,OpenAlex,Q3|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_7beb0d9c17ed539e,10.2174/1874213001003040001,How Foraging Behaviour and Resource Partitioning Can Drive the Evolution of Flowers and the Structure of Pollination Networks,2010,OpenAlex,Q1|Q3|Q4|Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_44bd81c8e7ae0ddf,10.21826/2446-82312021v76e2021004,"Pollination and breeding system in two sympatric Fuchsia (Onagraceae) species at the Parque Nacional do Itatiaia (Brazil): Hummingbirds, insects and facultative self-pollination",2021,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_636668ee11e4a05b,10.21829/abm71.2005.991,¿Polinización por medio de alas de abejas en Mexacanthus (Acanthaceae)?,2005,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_bea091be9c4536fd,10.22271/2582-3744.2021.jun,[OpenAlex untitled work https://openalex.org/W4229709670],2021,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_81050284587d9133,10.22271/2582-3744.2021.jun.30,"Nectar secretion of Callistemon citrinus (Curtis) Skeels, Myrtaceae: Potential for honey production",2021,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_298db4f50f089d8d,10.22271/j.ento.2022.v10.i1a.8919,"Pollination efficiency of Apis mellifera(Hymenoptera: Apidae) on Lantana camara(Verbenaceae) flowers at Dang (Ngaoundéré, Cameroon)",2022,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_0b0ffe0c831d72ba,10.22533/at.ed.437230504,Ecologia: Entre a ciência e a ideologia de uma época,2023,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_a5dc943fb3f2463c,10.22533/at.ed.4372305043,CONSUMO DE FRUTOS DE Commiphora leptophloeos (BURSERACEAE) POR AVES EM UMA ÁREA DE CAATINGA,2023,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_2a06db4a6858d6b4,10.22541/au.158255685.58825883,Competition for floral resources drives the differentiation of foraging strategy among three dominant bumble bees in an eastern Himalayan meadow,2020,OpenAlex,Q3|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_fe504c39713ca6f9,10.22541/au.159769404.44553763,Pollinators and herbivores interactively shape selection on strawberry defence and attraction,2020,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_618d4abeb7c595d4,10.22541/au.159863406.66720089,Plants and pollinators: will natural selection cause an imbalance between nectar supply and demand?,2020,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_e6984f7839bcbfd5,10.22541/au.160071226.62094623,Variability in species abundance can drive flower diversification and specialization,2020,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_be1a4b1532143bef,10.22541/au.162028592.24138518/v1,Novel nectar robbing negatively affects reproduction in Digitalis purpurea,2021,OpenAlex,Q3|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_80de09fb5a0e6a99,10.22541/au.163251461.10020997/v1,High insect pest damage increases faba bean ( Vicia faba ) yield components but only in the absence of insect pollination,2021,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_f2577ec500e81b01,10.22541/au.170361388.82743885/v1,"NECTAR ROBBING BY THE RED-TAILED COMET ( SAPPHO SPARGANURUS , TROCHILIDAE): THE VALUE OF CITIZEN SCIENCE TO DOCUMENT INFREQUENT BEHAVIOR IN BIRDS",2023,OpenAlex,Q1|Q2,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
