frame_id,doi,title,year,query_ids,openalex_ids,oa_statuses,pdf_urls,landing_urls,frame_source_urls,retrieval_priority,notes
bib_9823e07a94137837,10.21203/rs.3.rs-3973961/v1,"WITHDRAWN: Floral biology, pollinators and reproductive success of Abutilon grandifolium in urban green spaces of Ciudad Autónoma de Buenos Aires",2024,Q5|Q6,W4393144327,green,https://www.researchsquare.com/article/rs-3973961/latest.pdf,https://doi.org/10.21203/rs.3.rs-3973961/v1,https://doi.org/10.21203/rs.3.rs-3973961/v1,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_79723ffefc66c045,10.21203/rs.3.rs-7190180/v1,Variation in sexual size dimorphism and fit to Rensch's rule in Costa Rican hummingbirds,2025,Q1|Q6|Q7,W4412972880,green,https://www.researchsquare.com/article/rs-7190180/latest.pdf,https://doi.org/10.21203/rs.3.rs-7190180/v1,https://doi.org/10.21203/rs.3.rs-7190180/v1,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_5a22e5774ba9ad36,10.21203/rs.3.rs-7301999/v1,Diurnal variation in plant-pollinator interactions in Bumblebee-pollinated Impatiens oxyanthera at two altitudes,2025,Q3|Q6|Q7,W4413532194,green,https://www.researchsquare.com/article/rs-7301999/latest.pdf,https://doi.org/10.21203/rs.3.rs-7301999/v1,https://doi.org/10.21203/rs.3.rs-7301999/v1,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_be1a4b1532143bef,10.22541/au.162028592.24138518/v1,Novel nectar robbing negatively affects reproduction in Digitalis purpurea,2021,Q3|Q6|Q7,W4244963952,gold,https://www.authorea.com/doi/pdf/10.22541/au.162028592.24138518/v1,https://doi.org/10.22541/au.162028592.24138518/v1|https://figshare.com/articles/journal_contribution/Novel_nectar_robbing_negatively_affects_reproduction_in_Digitalis_purpurea/23483831,https://doi.org/10.22541/au.162028592.24138518/v1,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_f2577ec500e81b01,10.22541/au.170361388.82743885/v1,"NECTAR ROBBING BY THE RED-TAILED COMET ( SAPPHO SPARGANURUS , TROCHILIDAE): THE VALUE OF CITIZEN SCIENCE TO DOCUMENT INFREQUENT BEHAVIOR IN BIRDS",2023,Q1|Q2,W4390226201,gold,https://www.authorea.com/doi/pdf/10.22541/au.170361388.82743885,https://doi.org/10.22541/au.170361388.82743885/v1,https://doi.org/10.22541/au.170361388.82743885/v1,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_0a562b7cb6983534,10.23860/thesis-tucker-sara-2018,CARPENTER BEE NECTAR ROBBERY EFFECTS ON FRUIT QUALITY AND NESTING PROVISIONS IN RHODE ISLAND,2018,Q1|Q2,W2908914472,gold,https://digitalcommons.uri.edu/cgi/viewcontent.cgi?article=2375&context=theses,https://doi.org/10.23860/thesis-tucker-sara-2018,https://doi.org/10.23860/thesis-tucker-sara-2018,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_c51c1a43e7b8eff2,10.2458/azu_rangelands_v33i3_travers,The Hidden Benefits of Pollinator Diversity for the Rangelands of the Great Plains: Western Prairie Fringed Orchids as a Case Study,2011,Q7,W4231772903,closed,,https://doi.org/10.2458/azu_rangelands_v33i3_travers,https://doi.org/10.2458/azu_rangelands_v33i3_travers,LANDING_OR_DOI_ONLY,DIRECTION_NOT_INSPECTED
bib_41784e8587a25d89,10.25221/fee.427.1,"Two new Nearctic genera in the tribe Odynerini s. str. revealed on the bionomics and morphology, with a comment on the cocoons of the eumenine wasps (Hymenoptera: Vespidae: Eumeninae)",2021,Q6,W3133801514,diamond,https://www.biosoil.ru/files/fscpublications/fee/00002043.pdf,http://publication.plazi.org/id/FF84FFF2FFD90E21FFB25C4D6753FFA3|https://doi.org/10.25221/fee.427.1,https://doi.org/10.25221/fee.427.1,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_a6c4ffd3ff7db596,10.26786/1920-7603(2020)619,Exploitation of Strobilanthes ixiocephala (Acanthaceae) flower buds by bees,2021,Q5|Q6|Q7,W3126120752,diamond,http://eprints.iisc.ac.in/69223/1/J_Poll_Eco_26-6_47-51_2020.pdf|https://pollinationecology.org/index.php/jpe/article/download/619/199,http://eprints.iisc.ac.in/69223/1/J_Poll_Eco_26-6_47-51_2020.pdf|https://doaj.org/article/643bb8e3c3524e46804f5165c7114c9d|https://doaj.org/article/b7ebb7354fd249faac0e478a8b41b8f5|https://doi.org/10.26786/1920-7603(2020)619,https://doi.org/10.26786/1920-7603(2020)619,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_d84fed937eac24c7,10.26786/1920-7603(2021)630,Consequences of the high abundance of Bombus terrestris on the pollination of Vicia faba,2021,Q7,W3206800331,diamond,https://pollinationecology.org/index.php/jpe/article/download/630/312,https://doaj.org/article/33334d2c247842aa946a3a6a4bbca17e|https://doi.org/10.26786/1920-7603(2021)630,https://doi.org/10.26786/1920-7603(2021)630,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_83798f19521fb8aa,10.26786/1920-7603(2022)663,What are the plant reproductive consequences of losing a nectar robber?,2022,Q7,W4289712009,diamond,https://pollinationecology.org/index.php/jpe/article/download/663/354,http://hdl.handle.net/10150/667118|http://hdl.handle.net/20.500.11850/587429|https://doaj.org/article/12f21af5c9284fc0b1cd8f8fad1b568b|https://doi.org/10.26786/1920-7603(2022)663|https://doi.org/10.3929/ethz-b-000587429,https://doi.org/10.26786/1920-7603(2022)663,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_7d976fdb88bc9d17,10.26786/1920-7603(2022)685,"Hawaiian Endemic Honeycreepers (Drepanidinae) are Nectar Robbers of the Invasive Banana Poka (Passiflora tarminiana, Passifloraceae)",2022,Q6,W4224267961,diamond,https://curis.ku.dk/ws/files/311133570/document_1_.pdf|https://pollinationecology.org/index.php/jpe/article/download/685/327,https://doaj.org/article/75ff5f6caf12450f9ca19596c73d4b7e|https://doi.org/10.26786/1920-7603(2022)685|https://researchprofiles.ku.dk/da/publications/04dd1ac8-1b26-4691-9600-018a80e21256,https://doi.org/10.26786/1920-7603(2022)685,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_8a628c7e27cc2c51,10.26786/1920-7603(2026)909,Reproductive ecology of the aromatic plant Agastache mexicana (Lamiaceae): A valuable species to be used in urban pollinator gardens,2026,Q1|Q4|Q5,W7166358630,diamond,https://pollinationecology.org/index.php/jpe/article/download/909/637,https://doi.org/10.26786/1920-7603(2026)909,https://doi.org/10.26786/1920-7603(2026)909,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_815c5c719f184570,10.26786/1920-7603(2026)914,"Reproductive system, floral biology and pollinators of Abutilon grandifolium in urban green spaces of Ciudad Autónoma de Buenos Aires.",2026,Q5|Q6,W7162750732,diamond,https://pollinationecology.org/index.php/jpe/article/download/914/636,https://doi.org/10.26786/1920-7603(2026)914,https://doi.org/10.26786/1920-7603(2026)914,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_c1f1ba6718a0a987,10.3389/fevo.2021.698137,The Sensory and Cognitive Ecology of Nectar Robbing,2021,Q7|Q8,W3205760949,gold,https://www.frontiersin.org/articles/10.3389/fevo.2021.698137/pdf,http://hdl.handle.net/20.500.11850/514108|https://doaj.org/article/a315e3c4467241f0ab33c6d7966d825f|https://doi.org/10.3389/fevo.2021.698137|https://doi.org/10.3929/ethz-b-000514108|https://pure.au.dk/portal/en/publications/7714bab4-19a3-41e9-bdb9-a5ec3cd345ac,https://doi.org/10.3389/fevo.2021.698137,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_f65e7d7c948ba7e4,10.3389/fpls.2021.767725,Breeding System and Response of the Pollinator to Floral Larceny and Florivory Define the Reproductive Success in Aerides odorata,2022,Q5|Q6,W4206194090,gold,https://www.frontiersin.org/articles/10.3389/fpls.2021.767725/pdf,https://doaj.org/article/d993aad14d0b4f2da43d87e085def209|https://doi.org/10.3389/fpls.2021.767725|https://pubmed.ncbi.nlm.nih.gov/35095948|https://www.ncbi.nlm.nih.gov/pmc/articles/8795787,https://doi.org/10.3389/fpls.2021.767725,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_3f22ae23861d174f,10.3390/biology10090903,Corolla Abscission Triggered by Nectar Robbers Positively Affects Reproduction by Enhancing Self-Pollination in Symphytum officinale (Boraginaceae),2021,Q3|Q5|Q7,W3200624213,gold,https://www.mdpi.com/2079-7737/10/9/903/pdf?version=1631519477,http://europepmc.org/pmc/articles/PMC8471318|https://doaj.org/article/1c4b2d1249264ffeaf0e52c639f9e19f|https://doi.org/10.3390/biology10090903|https://pubmed.ncbi.nlm.nih.gov/34571781|https://www.ncbi.nlm.nih.gov/pmc/articles/8471318,https://doi.org/10.3390/biology10090903,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_94e64e0ef15a0c2f,10.3390/biology11081203,A Decrease in the Staminode-Mediated Visitor Screening Mechanism in Response to Nectar Robbers Positively Affects Reproduction in Delphinium caeruleum Jacq. ex Camb. (Ranunculaceae),2022,Q3|Q5,W4291000381,gold,https://www.mdpi.com/2079-7737/11/8/1203/pdf?version=1660221344,https://doaj.org/article/a0c8d1409f964cc58114554b43159693|https://doi.org/10.3390/biology11081203|https://pubmed.ncbi.nlm.nih.gov/36009830|https://www.ncbi.nlm.nih.gov/pmc/articles/9405158,https://doi.org/10.3390/biology11081203,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_05221cb1f2fdd354,10.3390/insects14050408,"Foraging Behavior of Two Pollen Wasp Species of the Genus Celonites Latreille, 1802 (Hymenoptera: Vespidae: Masarinae), from the Altai Mountains",2023,Q6,W4366988507,gold,https://www.mdpi.com/2075-4450/14/5/408/pdf?version=1682341058,https://doaj.org/article/1d4ed8eab9c3488aab6b8397f3c6a2e3|https://doi.org/10.3390/insects14050408|https://pubmed.ncbi.nlm.nih.gov/37233036|https://www.ncbi.nlm.nih.gov/pmc/articles/10231071,https://doi.org/10.3390/insects14050408,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_31c9a3599bb72584,10.3390/plants13030391,"Visual-, Olfactory-, and Nectar-Taste-Based Flower Aposematism",2024,Q4|Q7,W4391324404,gold,https://pmc.ncbi.nlm.nih.gov/articles/PMC10857241/pdf/plants-13-00391.pdf|https://www.mdpi.com/2223-7747/13/3/391/pdf?version=1706512114,https://doaj.org/article/960c2cadb55f456b8ae666b557bd8aa5|https://doi.org/10.3390/plants13030391|https://pubmed.ncbi.nlm.nih.gov/38337924|https://www.ncbi.nlm.nih.gov/pmc/articles/10857241,https://doi.org/10.3390/plants13030391,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_bf5c36a20bd7f43e,10.3390/plants14152266,Spatiotemporal Variations in Nectar Robbing and Its Effects on Reproduction in Salvia castanea Diels (Lamiaceae),2025,Q3|Q5|Q6,W4412593772,gold,https://www.mdpi.com/2223-7747/14/15/2266/pdf?version=1753265038,https://doaj.org/article/286682b832c34e2d8b97e61c5c40673d|https://doi.org/10.3390/plants14152266|https://pubmed.ncbi.nlm.nih.gov/40805615|https://www.ncbi.nlm.nih.gov/pmc/articles/12348264,https://doi.org/10.3390/plants14152266,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_66bc6e63213f70e3,10.3732/ajb.1000450,"Soil fungal effects on floral signals, rewards, and aboveground interactions in an alpine pollination web",2011,Q4,W2152647674,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.3732/ajb.1000450,http://hdl.handle.net/1808/8735|https://doi.org/10.3732/ajb.1000450|https://pubmed.ncbi.nlm.nih.gov/21795735,https://doi.org/10.3732/ajb.1000450,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_89032de33936f617,10.38059/biodiversity.814617,A review for the pollinators of Papilionaceous flowers,2021,Q4|Q5|Q7,W3142164350,hybrid,http://turkbiod.artvin.edu.tr/en/download/article-file/1358067,https://dergipark.org.tr/tr/pub/biodiversity/issue/59440/814617|https://doi.org/10.38059/biodiversity.814617,https://doi.org/10.38059/biodiversity.814617,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_d6a14e9f1805d195,10.3838/jjo.49.185,Nectar Robbing by the Purple-rumped Sunbird Nectarinia zeylonica from Introduced Flowers in Sri Lanka.,2000,Q7,W2044823438,bronze,https://www.jstage.jst.go.jp/article/jjo1986/49/4/49_4_185/_pdf,https://doi.org/10.3838/jjo.49.185,https://doi.org/10.3838/jjo.49.185,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_c33fd078b7d58985,10.3838/jjo.60.228,"Nectar robbing from Hibiscus flowers by White-eyes on an oceanic island, Chichi-jima, Bonin Islands",2011,Q4,W2313914762,bronze,https://www.jstage.jst.go.jp/article/jjo/60/2/60_2_228/_pdf,https://doi.org/10.3838/jjo.60.228,https://doi.org/10.3838/jjo.60.228,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_0e6fd06703d8aa45,10.3897/jhr.95.98260,"Morphological specialisation for primary nectar robbing in a pollen specialist mining bee (Hymenoptera, Andrenidae)",2023,Q6,W4321214117,gold,https://www.biodiversitylibrary.org/partpdf/350986,http://hdl.handle.net/20.500.11850/657046|https://doaj.org/article/86d45b89abc14205967788ad5120eb32|https://doi.org/10.3897/jhr.95.98260|https://doi.org/10.3929/ethz-b-000657046|https://jhr.pensoft.net/article/98260/|https://www.biodiversitylibrary.org/part/350986,https://doi.org/10.3897/jhr.95.98260,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_d6bd9f940759602d,10.3929/ethz-a-003910510,"Genetic variation, mating system, and nectar robbery in Aconitum lycoctonum (Ranunculaceae)",2000,Q7,W1038216564,green,http://hdl.handle.net/20.500.11850/144640,http://hdl.handle.net/20.500.11850/144640|https://doi.org/10.3929/ethz-a-003910510|https://www.research-collection.ethz.ch/handle/20.500.11850/144640,http://hdl.handle.net/20.500.11850/144640,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_ede1eb7ee4fc3b00,10.4161/psb.4.9.9393,Nectar chemistry is tailored for both attraction of mutualists and protection from exploiters,2009,Q7,W2169287124,bronze,https://www.tandfonline.com/doi/pdf/10.4161/psb.4.9.9393?needAccess=true&role=button,https://doi.org/10.4161/psb.4.9.9393|https://pubmed.ncbi.nlm.nih.gov/19847105|https://www.ncbi.nlm.nih.gov/pmc/articles/2802787,https://doi.org/10.4161/psb.4.9.9393,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_a909070feb69926e,10.4236/ajps.2015.65079,"Geographic Variation in Flower Size and Flower-Visitor Composition of Two Bumblebee-Pollinated, Spring-Flowering Herbs, Lamium album L. var. barbatum (Lamiaceae) and Meehania urticifolia (Lamiaceae)",2015,Q1|Q3|Q4|Q6|Q7,W1991428849,diamond,http://www.scirp.org/journal/PaperDownload.aspx?paperID=54920,https://doi.org/10.4236/ajps.2015.65079,https://doi.org/10.4236/ajps.2015.65079,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_b39a072e62becfa3,10.5061/dryad.6djh9w1gz,Data from: Is bee-avoidance by bird-pollinated flowers driven by nectar robbing in Erica?,2026,Q1,W7126080938,green,,https://doi.org/10.5061/dryad.6djh9w1gz,https://doi.org/10.5061/dryad.6djh9w1gz,LANDING_OR_DOI_ONLY,DIRECTION_NOT_INSPECTED
bib_c8830e3b1a73110a,10.5061/dryad.rn8pk0pqx,Trait matching affects the probability of nectar robbing in plant-pollinator networks,2025,Q3,W7103877548,green,,http://hdl.handle.net/10261/439643|https://doi.org/10.5061/dryad.rn8pk0pqx,http://hdl.handle.net/10261/439643,LANDING_OR_DOI_ONLY,DIRECTION_NOT_INSPECTED
bib_051700fd6e545868,10.5061/dryad.sj3tx96kr,Data from: Bird extinctions shift bill-flower trait matching in Hawaiian lobelioids,2026,Q6,W7168165507,green,,https://doi.org/10.5061/dryad.sj3tx96kr,https://doi.org/10.5061/dryad.sj3tx96kr,LANDING_OR_DOI_ONLY,DIRECTION_NOT_INSPECTED
bib_dcea2eaa21242a01,10.5091/plecevo.84464,Reproductive biology and flower-visitor interactions of two bromeliad species from the Brazilian Atlantic Forest,2022,Q1|Q5|Q6,W4220842336,diamond,https://plecevo.eu/article/84464/download/pdf/,https://doaj.org/article/a2221fc8cedc40eb9abebd2055ad797d|https://doi.org/10.5091/plecevo.84464|https://zenodo.org/record/7551113,https://doi.org/10.5091/plecevo.84464,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_861be4d7a3fde84d,10.5194/we-26-83-2026,Blueberry floral morphology influences pollinator visitation and behavioural patterns,2026,Q1|Q2|Q3|Q4|Q5|Q6|Q7,W7164409219,diamond,https://we.copernicus.org/articles/26/83/2026/we-26-83-2026.pdf,https://doaj.org/article/a2fecabb5c524ce7b42df9383f06926c|https://doi.org/10.5194/we-26-83-2026,https://doi.org/10.5194/we-26-83-2026,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_140c730a1f020aa4,10.5281/zenodo.6470899,"Robo de néctar en plantas ornamentales en Santa Clara, Cuba Nectar robbing in ornamental plants in Santa Clara, Cuba",2021,Q3,W4287363617,green,,https://doi.org/10.5281/zenodo.6470899|https://zenodo.org/record/6470899,https://zenodo.org/record/6470899,LANDING_OR_DOI_ONLY,DIRECTION_NOT_INSPECTED
bib_ab1473f0b34aa734,10.5281/zenodo.6624946,"Robo de néctar en plantas ornamentales en Santa Clara, Cuba Nectar robbing in ornamental plants in Santa Clara, Cuba",2021,Q3,W4320855641,green,https://zenodo.org/record/6624946,https://doi.org/10.5281/zenodo.6624946|https://zenodo.org/record/6624946,https://zenodo.org/record/6624946,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_f2a43262ef895d35,10.53846/goediss-11131,Conservation of wild bees in agricultural landscapes through intercropping and habitat management,2025,Q7,W4408361522,gold,https://ediss.uni-goettingen.de/bitstream/11858/15878/3/Dissertation_Felix_Kirsch_SUB_no_CV.pdf,http://resolver.sub.uni-goettingen.de/purl?ediss-11858/15878|https://doi.org/10.53846/goediss-11131|https://resolver.sub.uni-goettingen.de/purl?gro-2/176277,https://doi.org/10.53846/goediss-11131,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_cbaefe910fa9e38b,10.55362/ijecol/2026/0106,Ecological Roles of Indian Palm Squirrels ( spp.) as Floral Funambulus Visitors Across Five Indian States: First Comprehensive Account,2026,Q5,W7165002080,bronze,https://www.indianjecol.org/manuscripts/254/download,https://doi.org/10.55362/ijecol/2026/0106,https://doi.org/10.55362/ijecol/2026/0106,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_bb0187a90bd94687,10.55905/rdelosv16.n42-026,Reproductive success and production of nectar in Mandevilla funiformis (Apocynaceae): accessibility to visitors and effect of floral stage,2023,Q5|Q6|Q7,W4367323150,diamond,https://ojs.revistadelos.com/ojs/index.php/delos/article/download/806/746,http://dx.doi.org/10.55905/rdelosv16.n42-026,http://dx.doi.org/10.55905/rdelosv16.n42-026,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_f9d561b68ffcd878,10.5852/ejt.2023.892.2283,"Bumblebees with big teeth: revising the subgenus Alpigenobombus with the good, the bad and the ugly of numts (Hymenoptera: Apidae)",2023,Q7,W4387075467,diamond,https://europeanjournaloftaxonomy.eu/index.php/ejt/article/download/2283/9851|https://zenodo.org/record/8382675,http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/72255|https://doaj.org/article/d9a02f1d2a9d4c868fd4d8790e69dea0|https://doi.org/10.15468/j87gce|https://doi.org/10.5852/ejt.2023.892.2283|https://zenodo.org/record/8382675,https://doi.org/10.5852/ejt.2023.892.2283,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_46125c08460f585c,10.58843/ornneo.v35i1.1287,NECTAR ROBBING BY THE RED-TAILED COMET SAPPHO SPARGANURUS: THE VALUE OF CITIZEN SCIENCE TO DOCUMENT INFREQUENT BEHAVIOR IN BIRDS,2024,Q1|Q2,W4392891711,diamond,https://journals.sfu.ca/ornneo/index.php/ornneo/article/download/1287/767,http://dx.doi.org/10.58843/ornneo.v35i1.1287,http://dx.doi.org/10.58843/ornneo.v35i1.1287,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_3bb123dbab5986d5,10.6084/m9.figshare.31986552,Nectar robber-mediated selection on calyx length in Salvia castanea,2026,Q3,W7153443585,green,,https://doi.org/10.6084/m9.figshare.31986552,https://doi.org/10.6084/m9.figshare.31986552,LANDING_OR_DOI_ONLY,DIRECTION_NOT_INSPECTED
bib_0988fb9c95703ec8,10.6084/m9.figshare.31986552.v1,Nectar robber-mediated selection on calyx length in Salvia castanea,2026,Q3,W7153570881,green,,https://doi.org/10.6084/m9.figshare.31986552.v1,https://doi.org/10.6084/m9.figshare.31986552.v1,LANDING_OR_DOI_ONLY,DIRECTION_NOT_INSPECTED
bib_88d404e8aedb2a2e,10.6084/m9.figshare.32325837,Data from: Blueberry floral morphology influences pollinator visitation and behavioural patterns,2026,Q5|Q6,W7163542668,green,,https://doi.org/10.6084/m9.figshare.32325837,https://doi.org/10.6084/m9.figshare.32325837,LANDING_OR_DOI_ONLY,DIRECTION_NOT_INSPECTED
bib_4fec8b096c8077c4,10.6084/m9.figshare.32325837.v1,Data from: Blueberry floral morphology influences pollinator visitation and behavioural patterns,2026,Q5|Q6,W7163518526,green,,https://doi.org/10.6084/m9.figshare.32325837.v1|https://figshare.com/articles/dataset/Data_from_Blueberry_floral_morphology_influences_pollinator_visitation_and_behavioural_patterns/32325837,https://figshare.com/articles/dataset/Data_from_Blueberry_floral_morphology_influences_pollinator_visitation_and_behavioural_patterns/32325837,LANDING_OR_DOI_ONLY,DIRECTION_NOT_INSPECTED
bib_5162be4d5f2786d9,10.6084/m9.figshare.8174591,"Nectar robbing does not affect female reproductive success of an endangered Antirrhinum species, Plantaginaceae",2019,Q4,W4394343695,green,,https://doi.org/10.6084/m9.figshare.8174591,https://doi.org/10.6084/m9.figshare.8174591,LANDING_OR_DOI_ONLY,DIRECTION_NOT_INSPECTED
bib_f40cf5ddb079e74d,10.7282/t361120h,Flower Morphology Influences Pollinator Community with Implications for Cross-Pollination: Observations in Rabbiteye Blueberry (Vaccinium ashei Reade),2014,Q5,W954830938,green,,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.927.4922|https://doi.org/10.7282/t361120h|https://rucore.libraries.rutgers.edu/rutgers-lib/45984/,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.927.4922,LANDING_OR_DOI_ONLY,DIRECTION_NOT_INSPECTED
bib_330024f0c7b430f2,10.7302/3062,Bee-Plant Interactions in Coffee Agroecosystems: Management and Matrix Effects on Mutualistic and Antagonistic Relationships,2021,Q4,W4287536459,green,https://hdl.handle.net/2027.42/170017,https://doi.org/10.7302/3062|https://hdl.handle.net/2027.42/170017,https://hdl.handle.net/2027.42/170017,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_17f6d67a128991f6,10.7818/ecos.2013.22-2.16,Asociación entre el robo de néctar y las características florales en una comunidad montana de los Andes colombianos,2013,Q1|Q3,W3129629679,diamond,https://www.revistaecosistemas.net/index.php/ecosistemas/article/download/753/731,http://hdl.handle.net/10045/30163|https://doaj.org/article/4a72ece428b84ee1945979231c452f18|https://doi.org/10.7818/ecos.2013.22-2.16|https://www.redalyc.org/articulo.oa?id=54028036016,https://doi.org/10.7818/ecos.2013.22-2.16,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_2c6d7a128680d4c5,,Bumblebees' Bombus impatiens (Cresson) Learning: An Ecological Context,2014,Q6|Q7,W2609261019|W7201920517,closed|green,http://hdl.handle.net/10214/8376,http://hdl.handle.net/10214/8376|https://atrium.lib.uoguelph.ca/xmlui/handle/10214/8376,http://hdl.handle.net/10214/8376|https://atrium.lib.uoguelph.ca/xmlui/handle/10214/8376,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_27dded66dd1d4356,,Crypsis in non-flying mammal pollinated Proteaceae: novel adaptations and evidence of nectarivorous bird avoidance,2019,Q3|Q6,W3009089974,green,https://open.uct.ac.za/bitstreams/4f04f63c-9399-46bc-96a7-902239082ef6/download,http://hdl.handle.net/11427/31394|https://open.uct.ac.za/bitstream/11427/31394/1/thesis_sci_2019_connolly_alexandra.pdf,http://hdl.handle.net/11427/31394,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_26236df680e14a31,,"Diversidade funcional de abelhas e de plantas em áreas restauradas na parte sul da floresta atlântica, no município de Antonina (PR)",2018,Q5|Q6,W3005321011,green,,http://repositorio.utfpr.edu.br/jspui/handle/1/4639|http://repositorio.utfpr.edu.br:8080/jspui/bitstream/1/4639/1/CT_PPGCTA_M_Ribeiro%2c_Caroline_2019.pdf,http://repositorio.utfpr.edu.br/jspui/handle/1/4639,LANDING_OR_DOI_ONLY,DIRECTION_NOT_INSPECTED
bib_edcc26ef19db60fb,,Ecological and evolutionary implications of nectar robbery,2015,Q1|Q2|Q3|Q4|Q5|Q6|Q7,W7141773724,green,https://www.investigo.biblioteca.uvigo.es/xmlui/bitstream/11093/828/5/Implicaciones_ecologicas_y_evolutivas_del_robo_de_nectar.pdf,http://hdl.handle.net/11093/828,http://hdl.handle.net/11093/828,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_2a2a77069e36ad26,,Flower selection of Xylocopa violacea: aromatic and ornamental plants as resources in a botanic garden,2019,Q5,W2992975745,green,http://hdl.handle.net/2434/684866,http://hdl.handle.net/2434/684866|https://air.unimi.it/handle/2434/684866,http://hdl.handle.net/2434/684866,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_a3eab8cb096779c6,,HERBIVORE RESISTANCE AND POLLINATION: IMPLICATIONS FOR POLLINATION AND NECTAR ROBBING IN A DISTYLOUS PLANT',2006,Q5,W2398098277,closed,,https://www.jstor.org/stable/4125472,https://www.jstor.org/stable/4125472,LANDING_OR_DOI_ONLY,DIRECTION_NOT_INSPECTED
bib_d934c15c7f2e7c08,,Implicaciones ecológicas y evolutivas del robo de néctar en ecosistemas neotropicales venezolanos,2017,Q7,W2775412905,closed,,http://hdl.handle.net/11093/914,http://hdl.handle.net/11093/914,LANDING_OR_DOI_ONLY,DIRECTION_NOT_INSPECTED
bib_e92356b1befec043,,Interaction between Bombus terrestris and honeybees in red clover fields reduces abundance of other bumblebees and red clover yield,2016,Q6|Q7,W2565554637,green,http://hdl.handle.net/11250/2421522,http://hdl.handle.net/11250/2421522|https://nmbu.brage.unit.no/nmbu-xmlui/handle/11250/2421522,http://hdl.handle.net/11250/2421522,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
bib_b573d1273826075f,,Is bee‐avoidance by bird‐pollinated flowers driven by nectar robbing in Erica?,2025,Q1|Q4|Q5,W7133281174,green,https://www.repository.cam.ac.uk/bitstreams/89a4cc5d-b853-4581-b219-863ffe0e458a/download,https://www.repository.cam.ac.uk/handle/1810/398896,https://www.repository.cam.ac.uk/handle/1810/398896,OA_PDF_AVAILABLE,DIRECTION_NOT_INSPECTED
