frame_id,dedupe_key,doi,title,year,authors,publication,source_dbs,query_ids,source_record_ids,source_urls,raw_rows_collapsed
bib_9ab3ecf3a4824299,doi:10.13102/sociobiology.v66i3.4345,10.13102/sociobiology.v66i3.4345,Pollination of Grewia asiatica (Malvaceae) by Megachile cephalotes (Hymenoptera: Megachilidae): Male vs. Female Pollination,2019,Asif Sajjad; Waseem Akram; Sajjad Ali; Muhammad Aslam Farooqi; Ghulam Mujtaba; Mudssar Ali; Ammad Ahmad,Sociobiology,OpenAlex,Q6,OpenAlex:https://openalex.org/W2990528009,https://doi.org/10.13102/sociobiology.v66i3.4345,1
bib_b25d42c5f8f2ce8b,doi:10.1360/biodiv.050161,10.1360/biodiv.050161,Assessment of function area design in Dinghushan Biosphere Reserve using landscape ecology principles,2006,Linyan Zhang,Biodiversity Science,OpenAlex,Q5,OpenAlex:https://openalex.org/W2064052352,https://doi.org/10.1360/biodiv.050161,1
bib_ebb3ef92aada9849,doi:10.1371/journal.pbio.1002564,10.1371/journal.pbio.1002564,Associative Mechanisms Allow for Social Learning and Cultural Transmission of String Pulling in an Insect,2016,Sylvain Alem; Clint J. Perry; Xingfu Zhu; Olli Loukola; Thomas Ingraham; Eirik Søvik; Lars Chıttka,PLoS Biology,OpenAlex,Q6,OpenAlex:https://openalex.org/W2528434715,https://doi.org/10.1371/journal.pbio.1002564,1
bib_394e30509ef1c905,doi:10.1371/journal.pbio.3002019,10.1371/journal.pbio.3002019,Bumblebees acquire alternative puzzle-box solutions via social learning,2023,Alice D. Bridges; HaDi MaBouDi; Olga Procenko; Charlotte Lockwood; Yaseen Mohammed; Amelia Kowalewska; José Eric Romero González; Joseph Woodgate; Lars Chıttka,PLoS Biology,OpenAlex,Q6,OpenAlex:https://openalex.org/W4323348801,https://doi.org/10.1371/journal.pbio.3002019,1
bib_67ca404fabed3975,doi:10.1371/journal.pbio.3002434,10.1371/journal.pbio.3002434,When cheating turns into a stabilizing mechanism of plant–pollinator communities,2023,François Duchenne; Stéphane Aubert; Elisa Barreto; Emanuel Brenes; María A. Maglianesi; Tatiana Santander; Esteban A. Guevara; Catherine Helen Graham,PLoS Biology,OpenAlex,Q1|Q3,OpenAlex:https://openalex.org/W4390264904,https://doi.org/10.1371/journal.pbio.3002434,2
bib_18de5721ef147d3e,doi:10.1371/journal.pone.0002992,10.1371/journal.pone.0002992,Resource Competition Triggers the Co-Evolution of Long Tongues and Deep Corolla Tubes,2008,Miguel Angel Rodríguez-Gironés; Ana L. Llandrés,PLoS ONE,OpenAlex,Q3|Q6|Q7,OpenAlex:https://openalex.org/W2037248072,https://doi.org/10.1371/journal.pone.0002992,3
bib_ff4cacd684c21609,doi:10.1371/journal.pone.0033803,10.1371/journal.pone.0033803,Contribution of Pollinators to Seed Production as Revealed by Differential Pollinator Exclusion in Clerodendrum trichotomum (Lamiaceae),2012,Ryota L. Sakamoto; Motomi Itô; Nobumitsu Kawakubo,PLoS ONE,OpenAlex,Q4|Q5,OpenAlex:https://openalex.org/W2028118216,https://doi.org/10.1371/journal.pone.0033803,2
bib_00bf617fa3e243be,doi:10.1371/journal.pone.0041121,10.1371/journal.pone.0041121,"Total Control – Pollen Presentation and Floral Longevity in Loasaceae (Blazing Star Family) Are Modulated by Light, Temperature and Pollinator Visitation Rates",2012,Tilo Henning; Maximilian Weigend,PLoS ONE,OpenAlex,Q5|Q6|Q7,OpenAlex:https://openalex.org/W1981014188,https://doi.org/10.1371/journal.pone.0041121,3
bib_846c49d03b0f589d,doi:10.1371/journal.pone.0043869,10.1371/journal.pone.0043869,Nectar Theft and Floral Ant-Repellence: A Link between Nectar Volume and Ant-Repellent Traits?,2012,Gavin A. Ballantyne; Pat G. Willmer,PLoS ONE,OpenAlex,Q5,OpenAlex:https://openalex.org/W2124592271,https://doi.org/10.1371/journal.pone.0043869,1
bib_b59b9917b1b1adce,doi:10.1371/journal.pone.0055914,10.1371/journal.pone.0055914,Floral Nectar Guide Patterns Discourage Nectar Robbing by Bumble Bees,2013,Anne S. Leonard; Joshua Brent; Daniel R. Papaj; Anna Dornhaus,PLoS ONE,OpenAlex,Q3|Q6,OpenAlex:https://openalex.org/W1963768338,https://doi.org/10.1371/journal.pone.0055914,2
bib_46c2bc2bc713051d,doi:10.1371/journal.pone.0067556,10.1371/journal.pone.0067556,Do Honeybees Shape the Bacterial Community Composition in Floral Nectar?,2013,Yana Aizenberg-Gershtein; Ido Izhaki; Malka Halpern,PLoS ONE,OpenAlex,Q6,OpenAlex:https://openalex.org/W1972109159,https://doi.org/10.1371/journal.pone.0067556,1
bib_b0d8b02abb852ee7,doi:10.1371/journal.pone.0087689,10.1371/journal.pone.0087689,"Comparison of Sugars, Iridoid Glycosides and Amino Acids in Nectar and Phloem Sap of Maurandya barclayana, Lophospermum erubescens, and Brassica napus",2014,Gertrud Lohaus; Michael Schwerdtfeger,PLoS ONE,OpenAlex,Q1|Q7,OpenAlex:https://openalex.org/W2028953586,https://doi.org/10.1371/journal.pone.0087689,2
bib_ca85af3c31064878,doi:10.1371/journal.pone.0090510,10.1371/journal.pone.0090510,Intercropping with Shrub Species That Display a ‘Steady-State’ Flowering Phenology as a Strategy for Biodiversity Conservation in Tropical Agroecosystems,2014,Valerie E. Peters,PLoS ONE,OpenAlex,Q7,OpenAlex:https://openalex.org/W2008057682,https://doi.org/10.1371/journal.pone.0090510,1
bib_bca713480d4cc242,doi:10.1371/journal.pone.0093421,10.1371/journal.pone.0093421,"Floral Reward, Advertisement and Attractiveness to Honey Bees in Dioecious Salix caprea",2014,Stefan Dötterl; Ulrike Glück; Andreas Jürgens; J.P. Woodring; Gregor Aas,PLoS ONE,OpenAlex,Q4|Q5,OpenAlex:https://openalex.org/W1986804376,https://doi.org/10.1371/journal.pone.0093421,2
bib_387b623cce4008b3,doi:10.1371/journal.pone.0095381,10.1371/journal.pone.0095381,"Change of Floral Orientation within an Inflorescence Affects Pollinator Behavior and Pollination Efficiency in a Bee-Pollinated Plant, Corydalis sheareri",2014,Hui Wang; Shuang Tie; Dan Yu; You‐Hao Guo; Chun‐Feng Yang,PLoS ONE,OpenAlex,Q4,OpenAlex:https://openalex.org/W1973421506,https://doi.org/10.1371/journal.pone.0095381,1
bib_701151337fe00936,doi:10.1371/journal.pone.0097307,10.1371/journal.pone.0097307,Bee Species Diversity Enhances Productivity and Stability in a Perennial Crop,2014,Shelley R. Rogers; David R. Tarpy; Hannah Joy Burrack,PLoS ONE,OpenAlex,Q5,OpenAlex:https://openalex.org/W2017267912,https://doi.org/10.1371/journal.pone.0097307,1
bib_c9fe36160c99bc97,doi:10.1371/journal.pone.0102325,10.1371/journal.pone.0102325,Complex-to-Predict Generational Shift between Nested and Clustered Organization of Individual Prey Networks in Digger Wasps,2014,Yolanda Ballesteros; Carlo Polidori; José Tormos; Laura Baños‐Picón; Josep Daniel Asís,PLoS ONE,OpenAlex,Q6,OpenAlex:https://openalex.org/W1970090933,https://doi.org/10.1371/journal.pone.0102325,1
bib_1e5be5d609df8cc1,doi:10.1371/journal.pone.0102607,10.1371/journal.pone.0102607,Nectar Robbing Positively Influences the Reproductive Success of Tecomella undulata (Bignoniaceae),2014,Vineet Kumar Singh; Chandan Barman; Rajesh Tandon,PLoS ONE,OpenAlex,Q5,OpenAlex:https://openalex.org/W2020406739,https://doi.org/10.1371/journal.pone.0102607,1
bib_2dfe8319a8aee075,doi:10.1371/journal.pone.0112013,10.1371/journal.pone.0112013,"Gloss, Colour and Grip: Multifunctional Epidermal Cell Shapes in Bee- and Bird-Pollinated Flowers",2014,Sarah Papiorek; Robert R. Junker; Klaus Lunau,PLoS ONE,OpenAlex,Q4,OpenAlex:https://openalex.org/W2148710213,https://doi.org/10.1371/journal.pone.0112013,1
bib_9abfd47d28b42c30,doi:10.1371/journal.pone.0144585,10.1371/journal.pone.0144585,Impact of Striped-Squirrel Nectar-Robbing Behaviour on Gender Fitness in Alpinia roxburghii Sweet (Zingiberaceae),2015,Xiaobao Deng; Dharmalingam Mohandass; Masatoshi Katabuchi; Alice Catherine Hughes; David Ward Roubik,PLoS ONE,OpenAlex,Q5|Q7,OpenAlex:https://openalex.org/W2282457855,https://doi.org/10.1371/journal.pone.0144585,2
bib_fb13ebfd4f28043b,doi:10.1371/journal.pone.0150631,10.1371/journal.pone.0150631,A New Species of Cleisostoma (Orchidaceae) from the Hon Ba Nature Reserve in Vietnam: A Multidisciplinary Assessment,2016,Jan Ponert; Pavel Trávníček; Truong Ba Vuong; Romana Rybková; Jan Suda,PLoS ONE,OpenAlex,Q4,OpenAlex:https://openalex.org/W2304655393,https://doi.org/10.1371/journal.pone.0150631,1
bib_18129cc82604df7c,doi:10.1371/journal.pone.0151482,10.1371/journal.pone.0151482,The Allometry of Bee Proboscis Length and Its Uses in Ecology,2016,Daniel P. Cariveau; Geetha K. Nayak; Ígnasi Bartomeus; Joseph Zientek; John S. Ascher; Jason Gibbs; Rachael Winfree,PLoS ONE,OpenAlex,Q6|Q7,OpenAlex:https://openalex.org/W2298220480,https://doi.org/10.1371/journal.pone.0151482,2
bib_ebe4845806ce9320,doi:10.1371/journal.pone.0154728,10.1371/journal.pone.0154728,A Matter of Contrast: Yellow Flower Colour Constrains Style Length in Crocus species,2016,Klaus Lunau; Sabine Konzmann; Jessica Bossems; Dörte Harpke,PLoS ONE,OpenAlex,Q6,OpenAlex:https://openalex.org/W2344106346,https://doi.org/10.1371/journal.pone.0154728,1
bib_8db59f5b001fbd6e,doi:10.1371/journal.pone.0175160,10.1371/journal.pone.0175160,Nutrient enrichment is associated with altered nectar and pollen chemical composition in Succisa pratensis Moench and increased larval mortality of its pollinator Bombus terrestris L.,2017,Tobias Ceulemans; Eva Hulsmans; Wim Van den Ende; Olivier Honnay,PLoS ONE,OpenAlex,Q7,OpenAlex:https://openalex.org/W2607486966,https://doi.org/10.1371/journal.pone.0175160,1
bib_2d74772dd3c4dc53,doi:10.1371/journal.pone.0179273,10.1371/journal.pone.0179273,Flight of the bumble bee: Buzzes predict pollination services,2017,Nicole E. Miller‐Struttmann; David Heise; Johannes Schul; Jennifer C. Geib; Candace Galen,PLoS ONE,OpenAlex,Q6|Q7,OpenAlex:https://openalex.org/W2623587077,https://doi.org/10.1371/journal.pone.0179273,2
bib_02c879814187af0b,doi:10.1371/journal.pone.0185683,10.1371/journal.pone.0185683,Are pollinating hawk moths declining in the Northeastern United States? An analysis of collection records,2017,Bruce E. Young; Stephanie L. Auer; Margaret Ormes; Giovanni Rapacciuolo; Dale F. Schweitzer; Nicole Sears,PLoS ONE,OpenAlex,Q2|Q6,OpenAlex:https://openalex.org/W2761512420,https://doi.org/10.1371/journal.pone.0185683,2
bib_f41cd20a06ddaed8,doi:10.1371/journal.pone.0189268,10.1371/journal.pone.0189268,Do managed bees have negative effects on wild bees?: A systematic review of the literature,2017,Rachel E. Mallinger; Hannah R. Gaines‐Day; Claudio Gratton,PLoS ONE,OpenAlex,Q6,OpenAlex:https://openalex.org/W2772620039,https://doi.org/10.1371/journal.pone.0189268,1
bib_77b3011e6040e794,doi:10.1371/journal.pone.0217839,10.1371/journal.pone.0217839,The allometry of proboscis length in Melittidae (Hymenoptera: Apoidae) and an estimate of their foraging distance using museum collections,2019,Annalie Melin; Harald Wolfgang Krenn; Rauri C. K. Bowie; Colin M. Beale; John Charles Manning; Jonathan F. Colville,PLoS ONE,OpenAlex,Q3|Q6|Q7,OpenAlex:https://openalex.org/W2979782645,https://doi.org/10.1371/journal.pone.0217839,3
bib_0b3208c353cefdd2,doi:10.1371/journal.pone.0225252,10.1371/journal.pone.0225252,I’ve been robbed! – Can changes in floral traits discourage bee pollination?,2019,Camila Vaz de Souza; Maíra Vidor Salvador; PRISCILA TEIXEIRA TUNES; Luiz Cláudio Di Stasi; Elza Guimarães,PLoS ONE,OpenAlex,Q6|Q7,OpenAlex:https://openalex.org/W2990630918,https://doi.org/10.1371/journal.pone.0225252,2
bib_42b5e778c237a9b2,doi:10.1371/journal.pone.0237561,10.1371/journal.pone.0237561,"Characterizing the nectar microbiome of the non-native tropical milkweed, Asclepias curassavica, in an urban environment",2020,Magdalena L. Warren; Karin E. Kram; Kathryn E. Theiss,PLoS ONE,OpenAlex,Q6,OpenAlex:https://openalex.org/W3082264610,https://doi.org/10.1371/journal.pone.0237561,1
bib_8e8c3ee9ccba19a0,doi:10.1371/journal.pone.0300398,10.1371/journal.pone.0300398,Floral visitors of sesame (Sesamum indicum L.): Elucidating their nectar-robbing behaviour and impacts on the plant reproduction,2024,Ujjwal Layek; T. P. S. Bhandari; Alokesh Das; Prakash Karmakar,PLoS ONE,OpenAlex,Q1|Q2|Q3|Q6|Q8,OpenAlex:https://openalex.org/W4394910049,https://doi.org/10.1371/journal.pone.0300398,5
bib_37032fe1400e10a8,doi:10.1371/journal.pone.0312143,10.1371/journal.pone.0312143,Socioecological drivers of mutualistic and antagonistic plant-insect interactions and interaction outcomes in suburban landscapes,2024,Gordon M. Fitch; Lynn S. Adler; Rebecca E. Irwin; Paige S. Warren,PLoS ONE,OpenAlex,Q1|Q2|Q4,OpenAlex:https://openalex.org/W4404399337,https://doi.org/10.1371/journal.pone.0312143,3
bib_4834f8c2dbbb4790,doi:10.1387/ijdb.190166ks,10.1387/ijdb.190166ks,Developmental biology of dispersed pollen grains,2020,K. R. Shivanna; Rajesh Tandon,The International Journal of Developmental Biology,OpenAlex,Q3,OpenAlex:https://openalex.org/W3043432374,https://doi.org/10.1387/ijdb.190166ks,1
bib_25d765d12d963be6,doi:10.14288/1.0071648,10.14288/1.0071648,The evolution of bird pollination in Macaronesian Lotus section Rhyncholotus (Leguminosae),2011,Isidro Ojeda Alayon,Open Collections,OpenAlex,Q4|Q5,OpenAlex:https://openalex.org/W2289757433,https://doi.org/10.14288/1.0071648,2
bib_71959a0c24367da4,doi:10.14288/1.0300154,10.14288/1.0300154,An investigation of highbush blueberry floral biology and reproductive success in British Columbia,2016,Gwendolyn M. Huber,cIRcle (University of British Columbia),OpenAlex,Q1|Q4|Q5|Q6,OpenAlex:https://openalex.org/W2489910058,http://hdl.handle.net/2429/57769,4
bib_c2ca6481cc6c728a,doi:10.14393/ufu.te.2017.43,10.14393/ufu.te.2017.43,Efeitos da assimetria floral e das interações formigas-plantas nas interações plantas-visitantes florais,2017,Gudryan Jackson Barônio,,OpenAlex,Q5,OpenAlex:https://openalex.org/W2948069586,https://doi.org/10.14393/ufu.te.2017.43,1
bib_4ed95eb405b3f56a,doi:10.14393/ufu.te.2024.5508,10.14393/ufu.te.2024.5508,Os beija-flores e as pessoas: desvendando a contribuição da ciência cidadã e o efeito da urbanização nas interações com as flores,2024,Camila Bosenbecker,,OpenAlex,Q6,OpenAlex:https://openalex.org/W4405697849,https://doi.org/10.14393/ufu.te.2024.5508,1
bib_cd07f5bf88f6a9d4,doi:10.14719/pst.5850,10.14719/pst.5850,Pollination ecology and flowering rhythm of Gloriosa superba L.: Behavioural insights into principal pollinators,2025,R. Mohana Priyanka; Thakur Raj Kumar; Yashpal Sharma; Meena Thakur; M. A. Waseem; Soni Kiran; S. Sureshkumar,Plant Science Today,OpenAlex,Q5,OpenAlex:https://openalex.org/W4409867446,https://doi.org/10.14719/pst.5850,1
bib_aa91ed79ad808de1,doi:10.14943/doctoral.k8187,10.14943/doctoral.k8187,Pollen Morphology and Its Systematic Significance in the Ericaceae,2007,A.K.M. Golam Sawara,Institutional Repositories DataBase (IRDB),OpenAlex,Q5,OpenAlex:https://openalex.org/W154143092,https://hdl.handle.net/2115/46925,1
bib_dcc6462f0422b8f2,doi:10.15083/00004303,10.15083/00004303,"Assessing ecological impacts of Bombus terrestris (L.) naturalized in Hokkaido, northern Japan",2008,真紀 井上,Institutional Repositories DataBase (IRDB),OpenAlex,Q6,OpenAlex:https://openalex.org/W2296432719,https://repository.dl.itc.u-tokyo.ac.jp/records/4312,1
bib_0118e7642f168f62,doi:10.1515/opag-2025-0449,10.1515/opag-2025-0449,Influence of flowering plants in maize crop on the interaction network of Tetragonula laeviceps colonies,2025,Windra Priawandiputra; Rosyid Amrulloh; Dewi Sartiami; Akhmad Rizali; Henta Ria Annisa; Fera Susanti Susanti; Ulfa Nurlaily; Mihwan Sataral; Adha Sari; Ihsan Nurkomar; Damayanti Buchori,Open Agriculture,OpenAlex,Q3,OpenAlex:https://openalex.org/W4412388207,https://doi.org/10.1515/opag-2025-0449,1
bib_8af6ec298959e1eb,doi:10.1515/trser-2015-0092,10.1515/trser-2015-0092,"Reproductive Biology of Mangrove PlantsClerodendrum inerme, Derris trifoliata, Suaeda maritima, Suaeda monoica, Suaeda nudiflora",2016,Jacob Solomon Raju Aluri; Rajendra Kumar; Prasada Rao Chappidi,Transylvanian Review of Systematical and Ecological Research,OpenAlex,Q3|Q5|Q6|Q7,OpenAlex:https://openalex.org/W2586684238,https://doi.org/10.1515/trser-2015-0092,4
bib_5ababed106b2f3b6,doi:10.15381/rpb.v32i3.30866,10.15381/rpb.v32i3.30866,Nectar robbery in Campsidium valdivianum: observations on floral morphology and the role of bumblebees and birds in southern Chile,2025,Carlos E. Valdivia; José I. Orellana; Alberto Gantz,Revista Peruana de Biología,OpenAlex,Q2|Q5,OpenAlex:https://openalex.org/W4415079374,https://doi.org/10.15381/rpb.v32i3.30866,2
bib_30d72a8f74eaf47d,doi:10.15517/lank.vi.7934,10.15517/lank.vi.7934,Observations on the effect of nectar-robbery on the reproductive succes of Aeranthes arachnitis (Orchidaceae),2007,David Lindsay Roberts,Lankesteriana,OpenAlex,Q6,OpenAlex:https://openalex.org/W4251527142,https://doi.org/10.15517/lank.vi.7934,1
bib_9467f85e738c3d92,doi:10.1556/034.64.2022.1-2.7,10.1556/034.64.2022.1-2.7,Pollination ecology and breeding system of Ecbolium Ligustrinum (Acanthaceae): a transition from autogamy to xenogamy through specialised plant-pollinator interactions,2022,Arijit Kundu; Prakash Karmakar,Acta Botanica Hungarica,OpenAlex,Q3|Q6,OpenAlex:https://openalex.org/W4224280337,https://doi.org/10.1556/034.64.2022.1-2.7,2
bib_dd2780adbdf574c5,doi:10.15560/11.3.1620,10.15560/11.3.1620,"New records reveal rapid geographic expansion of Bombus terrestris Linnaeus, 1758 (Hymenoptera: Apidae), an invasive species in Argentina",2015,Benoît Geslin; Carolina Laura Morales,Check List,OpenAlex,Q7,OpenAlex:https://openalex.org/W2006712040,https://doi.org/10.15560/11.3.1620,1
bib_0d0c8cfccad7705c,doi:10.15575/biodjati.v5i2.7480,10.15575/biodjati.v5i2.7480,The Selection of Ornamental Plant for Landscape Design of Pollination Garden at Bogor Botanic Gardens,2020,Peniwidiyanti Peniwidiyanti; Irvan Fadli Wanda; Dipta Sumeru Rinandio; Prima Wahyu Kusuma Hutabarat; Muhammad Rifqi Hariri; Dwi Setyanti,Jurnal Biodjati,OpenAlex,Q5|Q6,OpenAlex:https://openalex.org/W3108891506,https://doi.org/10.15575/biodjati.v5i2.7480,2
bib_6e120288ff51e282,doi:10.15760/etd.3423,10.15760/etd.3423,Symbiosis with Nitrogen-fixing Rhizobia Influences Plant Defense Strategy and Plant-predator Interactions,2017,Adrienne L. Godschalx,,OpenAlex,Q4,OpenAlex:https://openalex.org/W2735492306,https://doi.org/10.15760/etd.3423,1
bib_4bffe9ca5e43b967,doi:10.15760/etd.5528,10.15760/etd.5528,Symbiosis with Nitrogen-fixing Rhizobia Influences Plant Defense Strategy and Plant-predator Interactions,2000,Adrienne L. Godschalx,,OpenAlex,Q4,OpenAlex:https://openalex.org/W4249251865,https://doi.org/10.15760/etd.5528,1
bib_9e79f71007ce9d3c,doi:10.1590/0001-3765201520140349,10.1590/0001-3765201520140349,Plant-hummingbird interactions and temporal nectar availability in arestinga from Brazil,2015,Lorena Coutinho Nery da Fonseca; Jeferson Vizentin‐Bugoni; André Rodrigo Rech; Maria Alice S. Alves,Anais da Academia Brasileira de Ciências,OpenAlex,Q1|Q2|Q5|Q6,OpenAlex:https://openalex.org/W2264259140,https://doi.org/10.1590/0001-3765201520140349,4
bib_29f20e4a5fce1445,doi:10.1590/0001-3765202120191446,10.1590/0001-3765202120191446,Rethinking the pollination syndromes in Hymenaea (Leguminosae): the role of anthesis in the diversification,2021,Isys Mascarenhas Souza; Frederic Mendes Hughes; Lígia Silveira Funch; Luciano Paganucci de Queiroz,Anais da Academia Brasileira de Ciências,OpenAlex,Q4|Q5|Q6,OpenAlex:https://openalex.org/W3209252629,https://doi.org/10.1590/0001-3765202120191446,3
bib_d5c2e7b730b5363a,doi:10.1590/0001-3765202320220460,10.1590/0001-3765202320220460,"The iconic cactus of the Caatinga dry forest, Cereus jamacaru (Cactaceae) has high sphingophily specialization and pollinator dependence",2023,Sinzinando Albuquerque‐Lima; Arthur Domingos‐Melo; Paulo Milet‐Pinheiro; Daniela Maria do Amaral Ferraz Navarro; Nigel Paul Taylor; DANIELA CRISTINA ZAPPI; Isabel Cristina Machado,Anais da Academia Brasileira de Ciências,OpenAlex,Q5|Q6,OpenAlex:https://openalex.org/W4386238389,https://doi.org/10.1590/0001-3765202320220460,2
bib_004697fcae0e0153,doi:10.1590/0102-33062017abb0083,10.1590/0102-33062017abb0083,"The influence of El Niño and edge effects on the reproductive phenology and floral visitors of Eschweilera tetrapetala Mori (Lecythidaceae), an endemic species of the Atlantic Forest of northeastern Brazil",2017,Isiara Silva Menezes; Ana Paula Lima do Couto-Santos; Lígia Silveira Funch,Acta Botanica Brasilica,OpenAlex,Q6,OpenAlex:https://openalex.org/W2766364931,https://doi.org/10.1590/0102-33062017abb0083,1
bib_f0818b22ac077dab,doi:10.1590/0102-33062017abb0102,10.1590/0102-33062017abb0102,"Floral and reproductive biology of Alcantarea nahoumii (Bromeliaceae), a vulnerable endemic species of the Atlantic Forest",2017,Maria Josirene Souza Moreira Bastos; Lucimário Pereira Bastos; Everton Hilo de Souza; Taliane Leila Soares; Daniel Vieira de Morais; Fernanda Vidigal Duarte Souza; Maria Angélica Pereira de Carvalho Costa,Acta Botanica Brasilica,OpenAlex,Q3,OpenAlex:https://openalex.org/W2765283358,https://doi.org/10.1590/0102-33062017abb0102,1
bib_99bad9d014bbe6c5,doi:10.1590/0102-33062020abb0408,10.1590/0102-33062020abb0408,Safe sex: ant defense does not interfere with pollination in passion flowers,2021,Tiago Valadares Ferreira; Thiago J. Izzo; Alberto L. Teixido,Acta Botanica Brasilica,OpenAlex,Q4,OpenAlex:https://openalex.org/W3204893162,https://doi.org/10.1590/0102-33062020abb0408,1
bib_112a07126a96edf5,doi:10.1590/0102-33062021abb0299,10.1590/0102-33062021abb0299,Determining factors of flower coloration,2022,Marilia Fernandes Erickson; Daniel Marques Almeida Pessoa,Acta Botanica Brasilica,OpenAlex,Q5,OpenAlex:https://openalex.org/W4313024787,https://doi.org/10.1590/0102-33062021abb0299,1
bib_b33a7b719f8e1703,doi:10.1590/1809-4392201703932,10.1590/1809-4392201703932,Biting the hand that feeds you: wedge-billed hummingbird is a nectar robber of a sicklebill-adapted Andean bellflower,2018,Mannfred M. A. Boehm,Acta Amazonica,OpenAlex,Q5,OpenAlex:https://openalex.org/W2799473788,https://doi.org/10.1590/1809-4392201703932,1
bib_b7943f39c4922833,doi:10.1590/2175-7860201566204,10.1590/2175-7860201566204,An overview on pollination of the Neotropical Poales,2015,Marina Wolowski; Leandro Freitas,Rodriguésia,OpenAlex,Q5,OpenAlex:https://openalex.org/W1883998869,https://doi.org/10.1590/2175-7860201566204,1
bib_22c6eff7752937cf,doi:10.1590/2175-7860201667202,10.1590/2175-7860201667202,Quando um visitante floral é um polinizador?,2016,Isabel Alves‐dos‐Santos; Cláudia Inês da Silva; Mardiore Pinheiro; Astrid de Matos Peixoto Kleinert,Rodriguésia,OpenAlex,Q6,OpenAlex:https://openalex.org/W2465693570,https://doi.org/10.1590/2175-7860201667202,1
bib_28ad005928b94f4c,doi:10.1590/2236-8906-53/2017,10.1590/2236-8906-53/2017,Reproductive ecology of two pioneer legumes in a coastal plain degraded by sand mining,2018,Adriana de Oliveira Fidalgo; Débora Marcouizos Guimarães; Gabriela Toledo Caldiron; José Marcos Barbosa,Hoehnea,OpenAlex,Q5,OpenAlex:https://openalex.org/W2800085035,https://doi.org/10.1590/2236-8906-53/2017,1
bib_e95f1f59bc69cc60,doi:10.1590/s0001-37652010000400006,10.1590/s0001-37652010000400006,"Flowering phenology and pollination of ornithophilous species in two habitats of Serra da Bodoquena, Mato Grosso do Sul, Brazil",2010,Rogério Rodrigues Faria; Andréa Cardoso Araujo,Anais da Academia Brasileira de Ciências,OpenAlex,Q4|Q6,OpenAlex:https://openalex.org/W2159231881,https://doi.org/10.1590/s0001-37652010000400006,2
bib_3f2a58afed2b829e,doi:10.1590/s0001-37652010000400010,10.1590/s0001-37652010000400010,"Contrasting bee pollination in two co-occurring distylic species of Cordia (Cordiaceae, Boraginales) in the Brazilian semi-arid Caatinga: generalist in C. globosa vs. specialist in C. leucocephala",2010,Isabel Cristina Machado; Ariadna Valentina Lopes; Marlies Sazima,Anais da Academia Brasileira de Ciências,OpenAlex,Q6,OpenAlex:https://openalex.org/W2016125772,https://doi.org/10.1590/s0001-37652010000400010,1
bib_a1d490628b347451,doi:10.1590/s0085-56262011005000023,10.1590/s0085-56262011005000023,"First record of the behavior of latex drainage by Trigona spinipes (Fabricius) (Hymenoptera, Apidae) in laticiferous flowers",2011,Cristiana Koschnitzke,Revista Brasileira de Entomologia,OpenAlex,Q6,OpenAlex:https://openalex.org/W2034296053,https://doi.org/10.1590/s0085-56262011005000023,1
bib_2695c45a9651105c,doi:10.1590/s0100-84042011000200008,10.1590/s0100-84042011000200008,"Fenologia reprodutiva, biologia floral e polinização de Allamanda blanchetii, uma Apocynaceae endêmica da Caatinga",2011,Lenyneves Duarte Alvino de Araújo; Zelma Glebya Maciel Quirino; Isabel Cristina Machado,Revista Brasileira de Botânica,OpenAlex,Q5|Q6,OpenAlex:https://openalex.org/W2001483562,https://doi.org/10.1590/s0100-84042011000200008,2
bib_4dd647d3c8bdf8f3,doi:10.1590/s0101-81752005000100007,10.1590/s0101-81752005000100007,"Beija-flores (Aves, Trochilidae) e seus recursos florais em uma área urbana do Sul do Brasil",2005,Luciana Baza Mendonça; Luiz dos Anjos,Revista Brasileira de Zoologia,OpenAlex,Q6,OpenAlex:https://openalex.org/W1984649591,https://doi.org/10.1590/s0101-81752005000100007,1
bib_c9579e00acb9cf10,doi:10.1590/s0101-81752006000100002,10.1590/s0101-81752006000100002,"Feeding behavior of hummingbirds and perching birds on Erythrina speciosa Andrews (Fabaceae) flowers in an urban area, Londrina, Paraná, Brazil",2006,Luciana Baza Mendonça; Luiz dos Anjos,Revista Brasileira de Zoologia,OpenAlex,Q1|Q6,OpenAlex:https://openalex.org/W2037304585,https://doi.org/10.1590/s0101-81752006000100002,2
bib_feaf660b49cb97f1,doi:10.1590/s0102-33062005000300010,10.1590/s0102-33062005000300010,Biologia floral e polinização de Arrabidaea conjugata (Vell.) Mart. (Bignoniaceae),2005,Maria Célia Rodrigues Correia; Maria Celia B Pinheiro; Heloísa Alves de Lima,Acta Botanica Brasilica,OpenAlex,Q6,OpenAlex:https://openalex.org/W2070608161,https://doi.org/10.1590/s0102-33062005000300010,1
bib_125291f5b6ac8d5e,doi:10.1590/s0102-33062010000400012,10.1590/s0102-33062010000400012,Pollination biology of Paliavana tenuiflora (Gesneriaceae: Sinningeae) in Northeastern Brazil,2010,Patrícia Alves Ferreira; Blandina Felipe Viana,Acta Botanica Brasilica,OpenAlex,Q1,OpenAlex:https://openalex.org/W1992861739,https://doi.org/10.1590/s0102-33062010000400012,1
