effect_id,moderator_name,moderator_value,coding_basis,coder_id,coding_date,coding_status
LGP_Zhangetal_2010a,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGP_Zhangetal_2010a,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGP_Zhangetal_2014,larcenist_type,,"deposited column 'Larcenist_type' = ['Robbers', 'Thieves']: study cluster spans more than one declared level; the level is not assignable after the declared one-effect-per-cluster aggregation",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,not_applicable
LGP_Zhangetal_2014,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 4 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGP_Zhangetal_2014,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 4 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGP_Zhangetal_2014,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 4 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGP_Zimmerman&Cook_1985,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGP_Zimmerman&Cook_1985,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGP_Zimmerman&Cook_1985,larceny_assignment,experimental_manipulation,"deposited column 'type_study' = 'Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGP_Zimmerman&Cook_1985,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Arizmendieetal1996,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Arizmendieetal1996,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Arizmendieetal1996,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Arizmendieetal1996,interaction_players,,"deposited column 'players' = ['NA', 'bird-bird']: study cluster spans more than one declared level; the level is not assignable after the declared one-effect-per-cluster aggregation",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,not_applicable
LGR_Caballeroetal_2013,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Caballeroetal_2013,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Caballeroetal_2013,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Caballeroetal_2013,interaction_players,insect_bird,"deposited column 'players' = 'insect-bird', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Castroetal_2008,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Castroetal_2008,reproductive_assurance,self_incompatible,"deposited column 'self_compatible' = 'no', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Castroetal_2008,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Castroetal_2008,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Colwell_1995,larcenist_type,nectar_theft,"deposited column 'Larcenist_type' = 'Thieves', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Colwell_1995,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Colwell_1995,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Colwell_1995,interaction_players,insect_bird,"deposited column 'players' = 'insect-bird', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Cruzetal_2007,larcenist_type,nectar_theft,"deposited column 'Larcenist_type' = 'Thieves', constant across the 4 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Cruzetal_2007,reproductive_assurance,self_incompatible,"deposited column 'self_compatible' = 'no', constant across the 4 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Cruzetal_2007,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 4 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Cruzetal_2007,interaction_players,insect_bird,"deposited column 'players' = 'insect-bird', constant across the 4 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Cuevas&Guerrero_2016,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 4 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Cuevas&Guerrero_2016,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 4 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Cuevas&Guerrero_2016,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 4 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Cuevas&Guerrero_2016,interaction_players,insect_bird,"deposited column 'players' = 'insect-bird', constant across the 4 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Dedej&Delaplane_2005,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 4 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Dedej&Delaplane_2005,reproductive_assurance,self_incompatible,"deposited column 'self_compatible' = 'no', constant across the 4 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Dedej&Delaplane_2005,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 4 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Dedej&Delaplane_2005,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 4 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Dohzonoetal_2008,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Dohzonoetal_2008,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Dohzonoetal_2008,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Dohzonoetal_2008,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Fumero-Caban&Melendez-Ackerman_2013,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Fumero-Caban&Melendez-Ackerman_2013,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Fumero-Caban&Melendez-Ackerman_2013,larceny_assignment,experimental_manipulation,"deposited column 'type_study' = 'Experimental', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Fumero-Caban&Melendez-Ackerman_2013,interaction_players,,deposited column 'players' = ['NA']: undeclared or missing level in the deposited column,deterministic_ingest_of_deposited_moderator_columns,2026-08-10,not_applicable
LGR_Gonzalez-Gomez&Valdivia_2005,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Gonzalez-Gomez&Valdivia_2005,reproductive_assurance,,deposited column 'self_compatible' = ['NA']: undeclared or missing level in the deposited column,deterministic_ingest_of_deposited_moderator_columns,2026-08-10,not_applicable
LGR_Gonzalez-Gomez&Valdivia_2005,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Gonzalez-Gomez&Valdivia_2005,interaction_players,bird_bird,"deposited column 'players' = 'bird-bird', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Goulsonetal_2007,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Goulsonetal_2007,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Goulsonetal_2007,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Goulsonetal_2007,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Guerraetal_2010,larcenist_type,nectar_theft,"deposited column 'Larcenist_type' = 'Thieves', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Guerraetal_2010,reproductive_assurance,,deposited column 'self_compatible' = ['NA']: undeclared or missing level in the deposited column,deterministic_ingest_of_deposited_moderator_columns,2026-08-10,not_applicable
LGR_Guerraetal_2010,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Guerraetal_2010,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Hazlehurst&Karubian_2016,larcenist_type,nectar_theft,"deposited column 'Larcenist_type' = 'Thieves', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Hazlehurst&Karubian_2016,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Hazlehurst&Karubian_2016,larceny_assignment,experimental_manipulation,"deposited column 'type_study' = 'Experimental', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Hazlehurst&Karubian_2016,interaction_players,bird_bird,"deposited column 'players' = 'bird-bird', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Irwinetal_2008,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Irwinetal_2008,reproductive_assurance,self_incompatible,"deposited column 'self_compatible' = 'no', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Irwinetal_2008,larceny_assignment,experimental_manipulation,"deposited column 'type_study' = 'Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Irwinetal_2008,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Kaczorowskietal_2014,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Kaczorowskietal_2014,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Kaczorowskietal_2014,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Kaczorowskietal_2014,interaction_players,bird_bird,"deposited column 'players' = 'bird-bird', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Lara&Ornelas_2001,larcenist_type,nectar_theft,"deposited column 'Larcenist_type' = 'Thieves', constant across the 3 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Lara&Ornelas_2001,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 3 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Lara&Ornelas_2001,larceny_assignment,experimental_manipulation,"deposited column 'type_study' = 'Experimental', constant across the 3 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Lara&Ornelas_2001,interaction_players,insect_bird,"deposited column 'players' = 'insect-bird', constant across the 3 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Lasso&Naranjo_2003,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Lasso&Naranjo_2003,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Lasso&Naranjo_2003,larceny_assignment,experimental_manipulation,"deposited column 'type_study' = 'Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Lasso&Naranjo_2003,interaction_players,bird_bird,"deposited column 'players' = 'bird-bird', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Mallof_2001,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Mallof_2001,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Mallof_2001,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Mallof_2001,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Missagia&Alves2017,larcenist_type,nectar_theft,"deposited column 'Larcenist_type' = 'Thieves', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Missagia&Alves2017,reproductive_assurance,self_incompatible,"deposited column 'self_compatible' = 'no', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Missagia&Alves2017,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Missagia&Alves2017,interaction_players,insect_bird,"deposited column 'players' = 'insect-bird', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Morris_1996,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Morris_1996,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Morris_1996,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Morris_1996,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Pollato&Alves-Junior_2022,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Pollato&Alves-Junior_2022,reproductive_assurance,self_incompatible,"deposited column 'self_compatible' = 'no', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Pollato&Alves-Junior_2022,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Pollato&Alves-Junior_2022,interaction_players,insect_bird,"deposited column 'players' = 'insect-bird', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Richardson_2004,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Richardson_2004,reproductive_assurance,self_incompatible,"deposited column 'self_compatible' = 'no', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Richardson_2004,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Richardson_2004,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Saezetal_2017,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Saezetal_2017,reproductive_assurance,self_incompatible,"deposited column 'self_compatible' = 'no', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Saezetal_2017,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Saezetal_2017,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Singhetal_2014,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Singhetal_2014,reproductive_assurance,self_incompatible,"deposited column 'self_compatible' = 'no', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Singhetal_2014,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Singhetal_2014,interaction_players,bird_bird,"deposited column 'players' = 'bird-bird', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Tameles&Pan_2022,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 3 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Tameles&Pan_2022,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 3 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Tameles&Pan_2022,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 3 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Tameles&Pan_2022,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 3 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Yeetal_2017,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Yeetal_2017,reproductive_assurance,self_incompatible,"deposited column 'self_compatible' = 'no', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Yeetal_2017,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Yeetal_2017,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Zhangetal_2009b,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Zhangetal_2009b,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Zhangetal_2009b,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Zhangetal_2009b,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Zhangetal_2010a,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Zhangetal_2010a,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Zhangetal_2010a,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGR_Zhangetal_2010a,interaction_players,insect_insect,"deposited column 'players' = 'insect-insect', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Dengetal2004,larcenist_type,nectar_theft,"deposited column 'Larcenist_type' = 'Thieves', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Dengetal2004,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Dengetal2004,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Dengetal2004,interaction_players,,deposited column 'players' = ['NA']: undeclared or missing level in the deposited column,deterministic_ingest_of_deposited_moderator_columns,2026-08-10,not_applicable
LGM_Dengetal_2015,larcenist_type,nectar_theft,"deposited column 'Larcenist_type' = 'Thieves', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Dengetal_2015,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Dengetal_2015,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 1 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Dengetal_2015,interaction_players,,deposited column 'players' = ['NA']: undeclared or missing level in the deposited column,deterministic_ingest_of_deposited_moderator_columns,2026-08-10,not_applicable
LGM_Fumero-Caban&Melendez-Ackerman_2013,larcenist_type,nectar_robbing,"deposited column 'Larcenist_type' = 'Robbers', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Fumero-Caban&Melendez-Ackerman_2013,reproductive_assurance,self_compatible,"deposited column 'self_compatible' = 'yes', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Fumero-Caban&Melendez-Ackerman_2013,larceny_assignment,observational_contrast,"deposited column 'type_study' = 'Non-Experimental', constant across the 2 deposited row(s) of this study cluster",deterministic_ingest_of_deposited_moderator_columns,2026-08-10,coded
LGM_Fumero-Caban&Melendez-Ackerman_2013,interaction_players,,deposited column 'players' = ['NA']: undeclared or missing level in the deposited column,deterministic_ingest_of_deposited_moderator_columns,2026-08-10,not_applicable
