effect_id,study_id,study_cluster_id,doi,taxon,route,trait_role,trait_class,outcome_class,design_class,effect_input_type,effect_metric,effect_value,standard_error,n_treatment,n_control,mean_treatment,sd_treatment,mean_control,sd_control,event_treatment,non_event_treatment,event_control,non_event_control,correlation_r,n_total,effect_orientation,is_primary_effect,analysis_status,source_basis,source_locator,extraction_note,computed_effect_value,computed_standard_error,conversion_method,stratum_id
LGP_Takedaetal_2021,Takedaetal_2021,Takedaetal_2021,,Codonopsis_lanceolata,H_to_pollination,H,nectar_larceny,visitation_rate,comparative,reported_effect,log_response_ratio,0.1302532435,0.2419351564,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=179;180; synthesis_doi=10.1002/ecy.70036; primary_study_label=Takedaetal_2021,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 2 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,0.1302532435,0.2419351564,reported_effect,HP_larceny_visitation_lrr_comparative
LGP_Yeetal_2017,Yeetal_2017,Yeetal_2017,,Salvia_przewalskii,H_to_pollination,H,nectar_larceny,visitation_rate,comparative,reported_effect,log_response_ratio,0.3814100735,0.3082263209,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=200;201; synthesis_doi=10.1002/ecy.70036; primary_study_label=Yeetal_2017,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 2 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,0.3814100735,0.3082263209,reported_effect,HP_larceny_visitation_lrr_comparative
LGP_Zhangetal_2009b,Zhangetal_2009b,Zhangetal_2009b,,Glechoma_longituba,H_to_pollination,H,nectar_larceny,visitation_rate,comparative,reported_effect,log_response_ratio,-0.1002548633,0.2099243564,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=202;203;204;205;206;208; synthesis_doi=10.1002/ecy.70036; primary_study_label=Zhangetal_2009b,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 6 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.1002548633,0.2099243564,reported_effect,HP_larceny_visitation_lrr_comparative
LGP_Zhangetal_2010a,Zhangetal_2010a,Zhangetal_2010a,,Glechoma_longituba,H_to_pollination,H,nectar_larceny,visitation_rate,comparative,reported_effect,log_response_ratio,-1.404012168,0.1600851663,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=209;210; synthesis_doi=10.1002/ecy.70036; primary_study_label=Zhangetal_2010a,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 2 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-1.404012168,0.1600851663,reported_effect,HP_larceny_visitation_lrr_comparative
LGP_Zhangetal_2014,Zhangetal_2014,Zhangetal_2014,,Corydalis_ambigua,H_to_pollination,H,nectar_larceny,visitation_rate,comparative,reported_effect,log_response_ratio,-1.217904517,0.3249377392,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=219;220;222;223; synthesis_doi=10.1002/ecy.70036; primary_study_label=Zhangetal_2014,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 4 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-1.217904517,0.3249377392,reported_effect,HP_larceny_visitation_lrr_comparative
LGP_Zimmerman&Cook_1985,Zimmerman&Cook_1985,Zimmerman&Cook_1985,,Impatiens_capensis,H_to_pollination,H,nectar_larceny,visitation_rate,comparative,reported_effect,log_response_ratio,-0.3502024294,0.1000733898,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=238; synthesis_doi=10.1002/ecy.70036; primary_study_label=Zimmerman&Cook_1985,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.3502024294,0.1000733898,reported_effect,HP_larceny_visitation_lrr_comparative
LGR_Arizmendieetal1996,Arizmendieetal1996,Arizmendieetal1996,,multiple_species:2,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,0.1264649008,0.07421447948,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=6;7; synthesis_doi=10.1002/ecy.70036; primary_study_label=Arizmendieetal1996,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 2 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,0.1264649008,0.07421447948,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Caballeroetal_2013,Caballeroetal_2013,Caballeroetal_2013,,Tristerix_aphyllus,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-0.08384797248,0.0322165626,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=26; synthesis_doi=10.1002/ecy.70036; primary_study_label=Caballeroetal_2013,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.08384797248,0.0322165626,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Castroetal_2008,Castroetal_2008,Castroetal_2008,,Polygala_vayredae,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,0.3483406167,0.1916962419,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=35;36; synthesis_doi=10.1002/ecy.70036; primary_study_label=Castroetal_2008,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 2 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,0.3483406167,0.1916962419,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Colwell_1995,Colwell_1995,Colwell_1995,,Hamelia_patens,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-0.5203043677,0.1827546642,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=37; synthesis_doi=10.1002/ecy.70036; primary_study_label=Colwell_1995,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.5203043677,0.1827546642,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Cruzetal_2007,Cruzetal_2007,Cruzetal_2007,,multiple_species:2,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-0.263275949,0.2478453218,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=38;39;40;41; synthesis_doi=10.1002/ecy.70036; primary_study_label=Cruzetal_2007,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 4 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.263275949,0.2478453218,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Cuevas&Guerrero_2016,Cuevas&Guerrero_2016,Cuevas&Guerrero_2016,,Salvia_gesnerifolia,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-1.784507043,0.06881869281,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=52;53;54;55; synthesis_doi=10.1002/ecy.70036; primary_study_label=Cuevas&Guerrero_2016,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 4 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-1.784507043,0.06881869281,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Dedej&Delaplane_2005,Dedej&Delaplane_2005,Dedej&Delaplane_2005,,Vaccinium_ashei,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-1.129756059,0.2633944497,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=57;58;60;63; synthesis_doi=10.1002/ecy.70036; primary_study_label=Dedej&Delaplane_2005,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 4 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-1.129756059,0.2633944497,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Dohzonoetal_2008,Dohzonoetal_2008,Dohzonoetal_2008,,Corydalis_ambigua,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-0.8919980393,1.403451039,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=70; synthesis_doi=10.1002/ecy.70036; primary_study_label=Dohzonoetal_2008,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.8919980393,1.403451039,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Fumero-Caban&Melendez-Ackerman_2013,Fumero-Caban&Melendez-Ackerman_2013,Fumero-Caban&Melendez-Ackerman_2013,,Pitcairnia_augustifolia,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,0.02297623936,0.07033966236,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=80;82; synthesis_doi=10.1002/ecy.70036; primary_study_label=Fumero-Caban&Melendez-Ackerman_2013,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 2 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,0.02297623936,0.07033966236,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Gonzalez-Gomez&Valdivia_2005,Gonzalez-Gomez&Valdivia_2005,Gonzalez-Gomez&Valdivia_2005,,Puya_coerulea,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-1.898904107,0.378469737,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=89; synthesis_doi=10.1002/ecy.70036; primary_study_label=Gonzalez-Gomez&Valdivia_2005,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-1.898904107,0.378469737,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Goulsonetal_2007,Goulsonetal_2007,Goulsonetal_2007,,Tropaeolum_majus,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-0.5398733092,0.1605662957,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=90; synthesis_doi=10.1002/ecy.70036; primary_study_label=Goulsonetal_2007,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.5398733092,0.1605662957,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Guerraetal_2010,Guerraetal_2010,Guerraetal_2010,,Neoregelia_johanis,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-0.3054371238,0.1524145902,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=91;92; synthesis_doi=10.1002/ecy.70036; primary_study_label=Guerraetal_2010,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 2 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.3054371238,0.1524145902,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Hazlehurst&Karubian_2016,Hazlehurst&Karubian_2016,Hazlehurst&Karubian_2016,,Oreocallis_grandiflora,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,0.1715222716,0.01485790739,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=263;264; synthesis_doi=10.1002/ecy.70036; primary_study_label=Hazlehurst&Karubian_2016,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 2 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,0.1715222716,0.01485790739,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Irwinetal_2008,Irwinetal_2008,Irwinetal_2008,,Polemonium_viscosum,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,0.2129457263,0.1199771276,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=108; synthesis_doi=10.1002/ecy.70036; primary_study_label=Irwinetal_2008,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,0.2129457263,0.1199771276,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Kaczorowskietal_2014,Kaczorowskietal_2014,Kaczorowskietal_2014,,Nicotiana_glauca,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,1.207956889,0.03513703959,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=253;254; synthesis_doi=10.1002/ecy.70036; primary_study_label=Kaczorowskietal_2014,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 2 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,1.207956889,0.03513703959,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Lara&Ornelas_2001,Lara&Ornelas_2001,Lara&Ornelas_2001,,Moussonia_deppeana,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-0.6246251846,0.0188048502,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=109;110;111; synthesis_doi=10.1002/ecy.70036; primary_study_label=Lara&Ornelas_2001,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 3 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.6246251846,0.0188048502,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Lasso&Naranjo_2003,Lasso&Naranjo_2003,Lasso&Naranjo_2003,,Hamelia_patens,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,0.08875636061,0.04555314237,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=115; synthesis_doi=10.1002/ecy.70036; primary_study_label=Lasso&Naranjo_2003,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,0.08875636061,0.04555314237,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Mallof_2001,Mallof_2001,Mallof_2001,,Corydalis_caseana,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-1.452252329,0.3432746878,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=126;255; synthesis_doi=10.1002/ecy.70036; primary_study_label=Mallof_2001,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 2 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-1.452252329,0.3432746878,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Missagia&Alves2017,Missagia&Alves2017,Missagia&Alves2017,,Heliconia_spathocircinata,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-0.604103512,0.08628666427,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=141; synthesis_doi=10.1002/ecy.70036; primary_study_label=Missagia&Alves2017,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.604103512,0.08628666427,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Morris_1996,Morris_1996,Morris_1996,,Mertensia_paniculata,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-1.682386912,1.525594376,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=142; synthesis_doi=10.1002/ecy.70036; primary_study_label=Morris_1996,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-1.682386912,1.525594376,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Pollato&Alves-Junior_2022,Pollato&Alves-Junior_2022,Pollato&Alves-Junior_2022,,Pyrostegia_venusta,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-1.552392043,0.06534437302,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=147;148; synthesis_doi=10.1002/ecy.70036; primary_study_label=Pollato&Alves-Junior_2022,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 2 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-1.552392043,0.06534437302,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Richardson_2004,Richardson_2004,Richardson_2004,,Chilopsis_linearis,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-0.1857941139,0.5731281155,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=151;152; synthesis_doi=10.1002/ecy.70036; primary_study_label=Richardson_2004,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 2 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.1857941139,0.5731281155,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Saezetal_2017,Saezetal_2017,Saezetal_2017,,Rubus_idaeus,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-1.506599466,0.5796240107,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=169; synthesis_doi=10.1002/ecy.70036; primary_study_label=Saezetal_2017,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-1.506599466,0.5796240107,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Singhetal_2014,Singhetal_2014,Singhetal_2014,,Tecomella_undulata,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-0.9360933592,0.3953315126,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=175; synthesis_doi=10.1002/ecy.70036; primary_study_label=Singhetal_2014,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.9360933592,0.3953315126,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Tameles&Pan_2022,Tameles&Pan_2022,Tameles&Pan_2022,,Impatiens_capensis,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-1.159888514,0.1942265774,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=181;182;183; synthesis_doi=10.1002/ecy.70036; primary_study_label=Tameles&Pan_2022,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 3 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-1.159888514,0.1942265774,reported_effect,HR_larceny_nectar_lrr_comparative
LGR_Yeetal_2017,Yeetal_2017,Yeetal_2017,,Salvia_przewalskii,H_to_reward,H,nectar_larceny,nectar_standing_crop,comparative,reported_effect,log_response_ratio,-0.2188791525,0.08066104369,,,,,,,,,,,,,positive_is_more_declared_trait_more_declared_outcome,true,eligible_for_quantitative_synthesis,deposited_effect_size_table_of_published_synthesis,https://github.com/lacaleal/Meta-analysis_larcenists@04663ff895b300fc957c4a32f661e5f73ca95217:complete_hedges.csv rows[sample]=199; synthesis_doi=10.1002/ecy.70036; primary_study_label=Yeetal_2017,Recomputed as ln(mean_larcenist/mean_control) from deposited group means; 1 deposited effect(s) aggregated to one cluster effect at within-cluster correlation rho_w=1. Secondary analysis of a deposited table; not an independent extraction from the primary article.,-0.2188791525,0.08066104369,reported_effect,HR_larceny_nectar_lrr_comparative
